Feature_0_Class_0,Feature_0_Class_1,Feature_1_Class_0,Feature_1_Class_1,Feature_2_Class_0,Feature_2_Class_1,Feature_3_Class_0,Feature_3_Class_1,Feature_4_Class_0,Feature_4_Class_1
0.013266036246707382,-0.013266036246707316,0.017961816047965054,-0.017961816047965075,0.04124165846218248,-0.041241658462182446,0.019833148795277634,-0.019833148795277707,0.08579128999537394,-0.08579128999537435
0.03087858466308929,-0.03087858466308956,0.07160968016336307,-0.0716096801633636,0.002373940950768466,-0.0023739409507684303,0.007773197178771674,-0.007773197178771703,0.060194694232935164,-0.06019469423293522
0.017886047949867572,-0.017886047949867336,0.046469720217032634,-0.04646972021703333,-0.05011955119738221,0.05011955119738222,-0.013462813759396584,0.013462813759396768,0.05283953960540236,-0.05283953960540212
-0.04252421402552359,0.042524214025523276,-0.030069918457397475,0.03006991845739615,-0.015841915730197404,0.015841915730197515,-0.01814592910550155,0.018145929105501495,-0.06253387559269973,0.06253387559269935
0.025814459078543767,-0.025814459078544016,-0.09365015618444615,0.09365015618444555,-0.048309153009189816,0.04830915300919026,-0.04486008320716921,0.04486008320716925,-0.04478123982871415,0.04478123982871411
-0.002953627947313514,0.002953627947313681,0.017900181257482415,-0.017900181257483022,0.026264365962460727,-0.026264365962462306,0.01780878610055215,-0.017808786100552143,0.13817682670464007,-0.13817682670464246
-0.029467430810021077,0.02946743081001924,0.021260810091964243,-0.02126081009196523,0.04740379573783334,-0.04740379573783434,-0.04126237302061716,0.041262373020616416,-0.013929643976969327,0.01392964397696943
-0.01907868738490096,0.019078687384900997,-0.0727479248186065,0.0727479248186058,-0.032785031278100514,0.03278503127810048,0.0061295225592382695,-0.006129522559238251,-0.04488227316131913,0.044882273161319194
-0.03100359985895914,0.03100359985895708,-0.01960273101260402,0.01960273101260314,-0.02527660070571157,0.025276600705709574,-0.04946305588230642,0.049463055882305755,-0.022491886703059016,0.02249188670305803
-0.04337554330581413,0.043375543305813447,-0.044582155225249276,0.04458215522524842,-0.06533429550181365,0.0653342955018143,-0.03326839280803292,0.03326839280803178,-0.08485035000591898,0.08485035000591952
-0.032304557129379255,0.03230455712937709,-0.005408844874648354,0.005408844874648434,-0.02034732099955598,0.020347320999555097,-0.04658860863603333,0.04658860863603304,0.09171814150475603,-0.0917181415047557
-0.021727488454373157,0.021727488454373136,-0.0931427828801968,0.09314278288019628,-0.0012272740976072031,0.0012272740976072324,0.014619584070390504,-0.014619584070390388,-0.022780676282161613,0.022780676282161284
0.035206984613255804,-0.03520698461325587,-0.026986440205985972,0.02698644020598579,-0.05857000155978121,0.05857000155978127,-0.027502369798022352,0.02750236979802214,-0.04067622846926542,0.04067622846926508
-0.018187966398859563,0.018187966398859702,-0.011152397604313621,0.011152397604314022,-0.006731315925823757,0.006731315925824011,0.03824454576116414,-0.0382445457611652,0.17680545325205138,-0.17680545325205554
0.017255272291577795,-0.017255272291577722,0.01668041485219692,-0.016680414852197276,0.0017518135521664374,-0.0017518135521662052,0.010364527085933304,-0.010364527085932872,0.14379537014017393,-0.14379537014017646
0.001200431750405701,-0.00120043175040551,0.014886878112733181,-0.01488687811273277,-0.008534330694932538,0.008534330694932969,-0.03078044856675894,0.03078044856675658,0.06164731538035351,-0.06164731538035327
-0.019328414873022844,0.019328414873022847,-0.07836377517403122,0.07836377517403047,-0.04322460007863479,0.043224600078634975,-0.030886875999895643,0.030886875999895425,-0.06455186442580328,0.06455186442580298
-0.04458945821239273,0.04458945821239226,-0.042783537523787864,0.04278353752378678,-0.0359252810568078,0.035925281056807354,-0.08754500824870576,0.08754500824870576,-0.12323273790792084,0.12323273790792011
0.06332615012560638,-0.06332615012560683,0.0663076783855374,-0.06630767838553764,0.04200749478091814,-0.04200749478091809,0.03848700059581437,-0.0384870005958144,0.08697025655390939,-0.08697025655390991
0.013551861193090323,-0.013551861193089829,0.05109123940105456,-0.05109123940105568,0.06491720116603891,-0.06491720116603858,0.022204950971575065,-0.022204950971576223,0.16193261926048652,-0.1619326192604932
-0.03789937360292351,0.037899373602922226,0.02191172221644312,-0.021911722216444163,0.061193885394938745,-0.061193885394939036,-0.04263542140124497,0.04263542140124361,-0.0806485098807696,0.08064850988076906
-0.05843909573417618,0.058439095734175786,0.012319944019315777,-0.012319944019315224,0.04490042124047713,-0.044900421240478265,-0.05015532015160195,0.05015532015160127,-0.04797877451449525,0.04797877451449339
0.08228490659287994,-0.08228490659287978,0.07371293518102058,-0.07371293518102127,0.08097472099070899,-0.08097472099070961,0.03444055073953761,-0.034440550739541005,0.0846014803946647,-0.08460148039466461
0.028717613656251053,-0.028717613656251414,0.009492451202609616,-0.009492451202609569,-0.03562866560149685,0.03562866560149654,-0.17987829050129342,0.17987829050129325,-0.05696313281741944,0.05696313281741945
-0.07679660418904533,0.07679660418904505,-0.033681218068502654,0.0336812180685026,-0.019449785674605456,0.019449785674605626,-0.027061254264437864,0.02706125426443761,-0.036931541441268353,0.03693154144126852
-0.04057515828517692,0.04057515828517669,-0.08433639374033601,0.0843363937403355,-0.06451798462026914,0.06451798462026932,-0.05212516618379131,0.05212516618379131,-0.06353026722762113,0.06353026722762066
-0.0054263977155572405,0.005426397715557444,-0.020926966863995415,0.020926966863995394,-0.05462269210715454,0.05462269210715442,0.014988500332832605,-0.01498850033283243,-0.10774974390350132,0.10774974390350057
-0.010922828592390665,0.010922828592390956,-0.0010266677758217304,0.0010266677758218544,-0.002779482359014089,0.0027794823590143146,-0.051342426997310224,0.051342426997309086,-0.08719918676144443,0.0871991867614441
0.03625329861391346,-0.03625329861391638,0.005079818119363031,-0.005079818119362229,0.014693669765662973,-0.014693669765662032,0.06065033809265267,-0.06065033809265312,0.054254106489484394,-0.054254106489484366
0.0030632554434143477,-0.0030632554434143026,0.007867766209316026,-0.00786776620931572,-0.055242184548368156,0.05524218454836843,-0.026462012591731643,0.02646201259173128,-0.03096894234571087,0.030968942345710414
0.0361257520446673,-0.0361257520446694,0.02095679466394998,-0.020956794663950607,0.023514938565834916,-0.02351493856583532,0.011579032862761882,-0.011579032862761648,0.1447688339140368,-0.14476883391403955
0.07413009418604476,-0.0741300941860448,0.0476894633781076,-0.04768946337810766,0.01720354038268082,-0.017203540382680765,0.0044379726935690825,-0.004437972693569048,-0.0003871629000465756,0.00038716290004660737
-0.042656715733400685,0.04265671573340062,-0.07174841163822356,0.07174841163822362,-0.04075992989030565,0.04075992989030547,-0.0237772974736425,0.02377729747364241,-0.041684662059095434,0.04168466205909518
