Feature_0_Class_0,Feature_0_Class_1,Feature_1_Class_0,Feature_1_Class_1,Feature_2_Class_0,Feature_2_Class_1,Feature_3_Class_0,Feature_3_Class_1,Feature_4_Class_0,Feature_4_Class_1
0.036728432813632965,-0.03672843281363302,-0.06251777319358211,0.06251777319358173,-0.07402399740218352,0.07402399740218348,-0.045231894276326165,0.045231894276325735,-0.010220040182774937,0.01022004018277487
-0.05264319194974639,0.05264319194974645,0.023166233767650198,-0.023166233767650344,0.02079411286852545,-0.020794112868525467,0.006985563065469567,-0.006985563065469583,-0.0751258307696443,0.07512583076964424
-0.007687393048355383,0.007687393048355289,-0.11805997050221383,0.11805997050221541,-0.08752250401316368,0.08752250401316457,-0.06654494377769411,0.06654494377769343,-0.10488685809342178,0.10488685809342267
0.0072400896232902795,-0.007240089623290296,0.05452788838708364,-0.05452788838708434,0.05598588490131383,-0.055985884901314016,-0.013211307072792172,0.013211307072792146,0.044753160501751515,-0.04475316050175157
0.0555611669038379,-0.05556116690383799,0.019339854707813336,-0.0193398547078134,0.027774025891710585,-0.027774025891710782,-0.036132133377209136,0.03613213337720888,-0.013902088365951075,0.013902088365950973
-0.006170526256838655,0.006170526256838628,-0.06246043265857096,0.06246043265857059,-0.04743790774359313,0.0474379077435929,-0.1032456826081087,0.10324568260810922,-0.04723611540560452,0.04723611540560409
-0.030145915140811927,0.03014591514081153,-0.11675419457881683,0.11675419457881837,-0.07971642794509223,0.07971642794509261,-0.05697407672186602,0.056974076721865455,-0.10661142068394061,0.10661142068394147
0.07234508112884787,-0.07234508112884787,0.04062323865566409,-0.04062323865566461,0.03727131080014163,-0.037271310800141816,0.02170993265581228,-0.02170993265581245,0.056153590819596505,-0.05615359081959645
-0.05621611783432819,0.05621611783432788,0.010206823432812184,-0.010206823432812161,0.004250092347610858,-0.004250092347610879,0.000952567925915086,-0.0009525679259150995,-0.021238091398070032,0.02123809139806998
-0.08417540724516512,0.08417540724516562,0.021544983717800083,-0.02154498371780015,0.013024271227324927,-0.013024271227324927,-0.05409269403697377,0.054092694036973726,0.0007315014461937134,-0.0007315014461937162
0.021832011578853422,-0.021832011578853356,0.0063190538873083455,-0.006319053887308378,-0.0012824066493623135,0.0012824066493623042,-0.021569088965033942,0.021569088965033994,0.008520030071121173,-0.008520030071121194
0.05494887917194894,-0.05494887917194906,-0.016627857642670635,0.016627857642670493,-0.008288421341429143,0.008288421341429125,-0.0374280932656291,0.03742809326562874,0.025390187553232052,-0.025390187553232177
0.06473398996736135,-0.0647339899673619,-0.02791650318946484,0.027916503189464686,-0.01479113674455792,0.014791136744557891,0.04899627749086522,-0.04899627749086552,0.028614156628270677,-0.028614156628270902
0.010045573910089436,-0.010045573910089502,-0.015060689575572581,0.015060689575572495,-0.02436227519814432,0.024362275198144417,-0.04875507559235251,0.048755075592352363,0.003554548933278128,-0.0035545489332781265
-0.03272273552881844,0.03272273552881809,-0.06070333761869809,0.060703337618697756,-0.07232391057877798,0.07232391057877802,-0.04450349630687975,0.044503496306879414,-0.017870715545802968,0.017870715545802825
-0.03282180331420712,0.03282180331420684,0.012858930631856988,-0.012858930631857014,0.0030757797316951943,-0.0030757797316951926,0.005931590502030599,-0.005931590502030647,0.04326529488599523,-0.04326529488599516
-0.023658435078327905,0.023658435078327853,-0.010418514402770904,0.010418514402770846,-0.009690191852731065,0.009690191852731119,0.01878168828204018,-0.01878168828204028,0.018382540662752724,-0.01838254066275283
-0.07223363642578232,0.0722336364257821,0.042530242861982016,-0.04253024286198246,0.05494517599013187,-0.054945175990131954,0.07288353785246521,-0.07288353785246561,-0.02553363410410596,0.025533634104105776
0.055381336459574375,-0.055381336459574645,0.03405018375069187,-0.03405018375069201,0.034413982411944724,-0.034413982411944856,0.03531455477934718,-0.0353145547793472,-0.03148913360866644,0.03148913360866654
0.00819236049711929,-0.00819236049711934,0.0403757868836805,-0.040375786883680695,0.024940994862024633,-0.024940994862024654,0.020022760655863378,-0.02002276065586341,0.034965486198975194,-0.03496548619897508
0.038657524038824706,-0.03865752403882505,0.02713506406146521,-0.02713506406146522,0.02996561536099387,-0.029965615360993948,0.041933626150225556,-0.041933626150225826,-0.010444955148746828,0.010444955148746778
-0.010989208903097592,0.010989208903097536,0.004263429965509094,-0.004263429965509106,-0.0002445550073816325,0.0002445550073816592,-0.008997480435989559,0.008997480435989545,0.008834744828942398,-0.008834744828942366
0.05565638955560528,-0.05565638955560549,-0.018046857505546184,0.01804685750554607,-0.01084366761200809,0.010843667612008053,0.06539051145364509,-0.06539051145364583,0.023579796485877127,-0.02357979648587737
-0.05730165248673679,0.05730165248673669,-0.016356463753271204,0.016356463753271155,-0.023282252577432456,0.02328225257743241,-0.06040186181188006,0.060401861811879724,-0.07038763075576653,0.07038763075576616
-0.022022233060878728,0.0220222330608786,0.00784935222823689,-0.007849352228237027,0.021098134726336003,-0.021098134726336124,-0.05924892036070776,0.059248920360707745,-0.12222963979885945,0.12222963979886023
0.0270245204565254,-0.027024520456525432,-0.05306341134035315,0.053063411340353014,-0.04114647707647024,0.04114647707647,0.01633693542393594,-0.016336935423935894,-0.011418947129027062,0.01141894712902704
-0.01233763799115449,0.01233763799115441,0.009621015028141576,-0.009621015028141602,0.0009267899595479497,-0.0009267899595479282,0.016402134928980586,-0.016402134928980676,0.0068343718077147194,-0.0068343718077147194
0.032773844461973026,-0.032773844461972915,0.037238508211973616,-0.03723850821197381,0.03765786370309531,-0.03765786370309545,-0.0411879173075731,0.04118791730757292,0.010787784932435878,-0.010787784932435948
0.058433525261012656,-0.05843352526101292,-0.028865806897037615,0.028865806897037504,-0.014303472560028225,0.01430347256002822,0.07016769856435796,-0.07016769856435852,0.028431976043290855,-0.028431976043291122
-0.00654050784221909,0.006540507842219045,0.021598218220881992,-0.021598218220882107,0.03383672107950897,-0.033836721079509545,-0.04449974814476623,0.04449974814476595,-0.08238083197734382,0.08238083197734375
0.017472782225772702,-0.01747278222577264,-0.004819597920576746,0.004819597920576706,-0.001299816265962991,0.0012998162659629824,0.022725675149671234,-0.022725675149671307,0.025917317308026225,-0.025917317308026377
0.04362884549303382,-0.04362884549303415,-0.024314648682947818,0.024314648682947745,-0.017344182311531252,0.017344182311531234,0.025147379759306556,-0.0251473797593066,0.02282408925356638,-0.022824089253566507
-0.04099212582229708,0.040992125822296735,0.016954258920255167,-0.016954258920255188,0.0327304269258942,-0.032730426925894396,-0.031778403976949976,0.03177840397694971,-0.08375795933228423,0.08375795933228462
-0.012545366892644164,0.012545366892644069,0.014849220320960914,-0.014849220320960983,0.018089310330675016,-0.018089310330674915,0.00638048559632387,-0.006380485596323929,0.03467149195734511,-0.03467149195734528
0.04648230983569101,-0.04648230983569112,0.04495183987258551,-0.044951839872585594,0.04032063822365893,-0.04032063822365914,0.0696986229936684,-0.06969862299366855,0.03767679898283827,-0.037676798982838385
0.01214993676459394,-0.012149936764593972,0.046148887708938956,-0.04614888770893936,0.04273784851148644,-0.04273784851148677,0.004690386968903232,-0.004690386968903267,-0.06277387515202992,0.0627738751520296
0.006546775591152207,-0.006546775591152261,-0.046700451711271324,0.04670045171127114,-0.035366391332845616,0.035366391332845394,0.009915398384735246,-0.009915398384735272,0.01446525925310319,-0.014465259253103208
0.008932872873937367,-0.008932872873937429,-0.04832664122541274,0.04832664122541247,-0.03634813465752071,0.03634813465752055,0.010624149583811157,-0.010624149583811169,0.0006134770021277422,-0.0006134770021277557
0.044391706733616094,-0.04439170673361614,0.0034058470894910934,-0.0034058470894910843,-0.007379132646203505,0.007379132646203494,0.052093915751763906,-0.0520939157517643,0.0292695302227321,-0.029269530222732015
0.004452212596177997,-0.0044522125961780155,0.03274076724013465,-0.03274076724013489,0.03134370482916083,-0.03134370482916096,-0.03146678592201155,0.031466785922011346,0.037919588537417746,-0.037919588537417635
-0.08073269265329151,0.08073269265329219,-0.008398555336963617,0.008398555336963518,-0.016009314744448697,0.016009314744448704,0.018293120932958717,-0.018293120932958713,-0.007118713658454696,0.007118713658454681
0.034559969180082695,-0.0345599691800827,-0.002865341219265847,0.0028653412192658372,-0.01340705919969136,0.013407059199691419,0.0621537388298686,-0.062153738829869014,0.02323861550155118,-0.02323861550155109
0.07452986392588759,-0.07452986392588755,0.06934557037389989,-0.06934557037389957,0.06651441375558056,-0.06651441375558059,0.02783411344510678,-0.02783411344510695,0.0599603735765831,-0.059960373576582994
0.035745458809352065,-0.03574545880935197,-0.057739387982733266,0.05773938798273284,-0.06903258854110844,0.06903258854110825,1.4120919369036288e-05,-1.4120919369043979e-05,-0.004123242739821643,0.004123242739821615
-0.025784886754423555,0.025784886754423204,-0.11475570186811904,0.11475570186812036,-0.07923727283117268,0.07923727283117299,-0.06239948515952307,0.062399485159522684,-0.07968347300926931,0.07968347300926912
-0.01781195530735627,0.017811955307356155,-0.016651613684271975,0.01665161368427186,-0.024447190023887167,0.024447190023887094,-0.017141179469562166,0.017141179469562097,0.027878385709865113,-0.027878385709865092
0.04301736484297546,-0.04301736484297561,0.01641913203776059,-0.016419132037760662,0.021808483999892967,-0.021808483999893002,0.013898255289143176,-0.013898255289143254,0.010822157277172836,-0.010822157277172792
0.0163226134514987,-0.01632261345149873,0.03859932590127056,-0.038599325901270846,0.0372649229652465,-0.03726492296524655,0.040395723665541824,-0.040395723665542005,0.0589776135839268,-0.05897761358392666
-0.026917640010070115,0.026917640010069865,-0.057900162602984695,0.05790016260298429,-0.06440659104058381,0.06440659104058376,0.01567000704606535,-0.01567000704606539,0.033617762893826286,-0.03361776289382629
-0.04151860707381031,0.04151860707381005,0.03028972946831655,-0.03028972946831661,0.029314052663029482,-0.029314052663029486,-0.03566906983701172,0.03566906983701162,0.047581426884849995,-0.04758142688484988
0.03752127384231598,-0.03752127384231601,-0.058635609129818765,0.058635609129818654,-0.07273712256248618,0.0727371225624861,-0.02093907837006785,0.02093907837006788,0.012465727343762717,-0.01246572734376276
-0.03564051600644066,0.035640516006440526,-0.018374586985134177,0.018374586985134087,-0.01600463740661207,0.016004637406612034,0.007447221320051046,-0.007447221320051103,-0.021908505479058017,0.02190850547905781
-0.07589265169461558,0.07589265169461584,-0.031207096444782114,0.031207096444782062,-0.019464531016100486,0.019464531016100472,0.03999089276625384,-0.03999089276625414,0.04768999995178453,-0.047689999951784905
0.04990463862325564,-0.04990463862325585,0.03354173731765623,-0.033541737317656486,0.02912461173928258,-0.029124611739282616,0.044473625008185254,-0.04447362500818558,0.02330494675261892,-0.023304946752618905
0.013691062000861759,-0.01369106200086178,0.031458967327902175,-0.03145896732790222,0.033299115931624046,-0.03329911593162419,0.048159055739709404,-0.04815905573970981,0.025320659917416142,-0.025320659917416166
-0.07628411451583898,0.0762841145158393,-0.03294985602342191,0.032949856023421695,-0.024897835592526417,0.024897835592526344,-0.07350101225469613,0.07350101225469617,0.014809461450035371,-0.014809461450035522
0.07676419745890661,-0.07676419745890668,0.050129790920747624,-0.05012979092074808,0.04887424037046482,-0.048874240370465144,0.022123022371650924,-0.022123022371651067,0.057586174017136435,-0.057586174017136366
-0.002664725978368644,0.002664725978368602,-0.017219327805756985,0.01721932780575688,-0.014886544935441804,0.01488654493544176,0.04860338081190922,-0.04860338081190965,0.010508631097676108,-0.01050863109767621
0.007379173068619862,-0.007379173068619886,-0.03566111882925914,0.035661118829259035,-0.02544868354130787,0.025448683541307828,0.02573621977488088,-0.025736219774881015,-0.030161198689461412,0.030161198689461394
-0.0779401277035771,0.07794012770357746,-0.019913086783741936,0.019913086783741703,-0.015194632873172482,0.015194632873172367,-0.06307512049199335,0.06307512049199247,0.06244191854169335,-0.062441918541693855
-0.07716699386324308,0.0771669938632427,0.013755954680936596,-0.013755954680936681,0.013130436129221513,-0.013130436129221624,-0.07859338712799391,0.07859338712799387,0.000434951275415049,-0.00043495127541507404
-0.024476392412203986,0.024476392412203646,-0.11741163987656003,0.11741163987656152,-0.07958700355563275,0.07958700355563327,-0.05936357750393698,0.059363577503936504,-0.10340548789488943,0.10340548789489037
-0.022070637457678184,0.022070637457677948,-0.11841706390153013,0.11841706390153152,-0.08116535523369214,0.08116535523369262,-0.056675136742516376,0.0566751367425159,-0.10525731421009278,0.10525731421009366
0.05123200674839966,-0.05123200674839994,0.02801283572443678,-0.028012835724436858,0.02556895883813127,-0.02556895883813129,-0.029362357678628662,0.029362357678628714,0.04724241235758657,-0.04724241235758659
0.02765137678962081,-0.02765137678962091,-0.06304727449962093,0.06304727449962043,-0.08009035675111013,0.08009035675111054,-0.04684924830000289,0.046849248300002595,0.0189392813513851,-0.018939281351385173
0.06388655106794763,-0.06388655106794834,-0.006296090638207138,0.006296090638207152,0.006156411811456901,-0.006156411811456898,0.027061005107553215,-0.027061005107553285,-0.015925515692519487,0.01592551569251938
0.014559999385397194,-0.014559999385397333,0.018354299787084555,-0.01835429978708473,0.028632004377684112,-0.02863200437768441,-0.03538216167673854,0.03538216167673826,-0.10716783063729596,0.10716783063729676
-0.05337929312199739,0.05337929312199715,-0.022524748725530567,0.022524748725530473,-0.03402615146642087,0.034026151466420705,-0.006487820625775626,0.006487820625775589,0.004384842825953031,-0.00438484282595301
-0.06629669912194219,0.06629669912194172,0.03877147226758329,-0.038771472267583776,0.0521497400875525,-0.05214974008755263,0.04552798971054505,-0.045527989710545336,-0.030157835737955677,0.030157835737955524
-0.007557859413515222,0.007557859413515136,-0.1190236452120622,0.11902364521206375,-0.08599987212021336,0.08599987212021419,-0.05282062804629613,0.05282062804629567,-0.10258855222308215,0.10258855222308312
0.0038448403828606173,-0.003844840382860661,-0.015343071413916758,0.015343071413916753,0.005951327712424208,-0.005951327712424265,0.051577324671973276,-0.0515773246719737,-0.031137401752031002,0.03113740175203094
0.006525357107015071,-0.006525357107015129,-0.042160180326003854,0.042160180326003716,-0.03236484867492647,0.03236484867492637,0.03327486061204366,-0.03327486061204385,-0.018891455328871935,0.018891455328871876
