num_sonarQube_BUG_HIGH,num_sonarQube_BUG_MEDIUM,num_sonarQube_BUG_LOW,num_sonarQube_VULNERABILITY_LOW,num_sonarQube_CODE_SMELL_MEDIUM
0.0943396226415094,0.1022727272727272,0.0439448134900357,0.0,0.0366834709857342
0.0,0.0,0.0,0.0,0.0010726161106939
0.0094339622641509,0.0,0.0480327031170158,0.0,0.0054703421645393
0.0,0.0020661157024793,0.0015329586101175,0.0,0.0064356966641638
0.0,0.0,0.0,0.0,0.000716836862965002
0.0094339622641509,0.0826446280991735,0.0127746550843127,0.0,0.048482248203368
0.0094339622641509,0.2148760330578512,0.029126213592233,0.0,0.2148450069720047
0.1308734312954121,0.1022727272727272,0.011036495089652792,0.0,0.11729680638592269
0.0,0.0020661157024793,0.0,0.0,0.0045049876649147
0.0188679245283018,0.0878099173553719,0.0,0.0,0.007830097608066
0.0,0.0082644628099173,0.0,0.0,0.0045049876649147
0.0,0.0017673415201449327,0.0,0.0,0.004214224327845046
0.12609227267105547,0.1022727272727272,0.008187833385002917,0.0,0.08767034132863631
0.0,0.0041322314049586,0.0,0.0,0.0144803174943687
0.0377358490566037,0.0743801652892562,0.005109862033725,0.0,0.0303550359326397
0.0,0.0,0.0,0.0,0.001649666486638248
0.0283018867924528,0.009297520661157,0.0005109862033725,0.0,0.0286388501555293
0.0,0.0010330578512396,0.0005109862033725,0.0,0.0181272122707283
0.0094339622641509,0.1590909090909091,0.0097087378640776,0.0,0.0275662340448353
0.0,0.0402892561983471,0.0,0.0,0.0011798777217633
0.0094339622641509,0.0723140495867768,0.0005109862033725,0.0,0.0300332510994315
0.0,0.018858881689275603,0.001366743019483582,0.0,0.006944884789369708
0.0,0.0320247933884297,0.0061318344404701,0.0,0.0124423468840502
0.0,0.3471074380165289,0.001021972406745,0.0,0.1039365011262469
0.0,0.0103305785123966,0.0,0.0,0.0096535449962458
0.0,0.0,0.0,0.0,0.0011798777217633
0.0,0.003574668995464229,0.0007461827223349071,0.0,0.008059907356911327
0.0,0.036588527855518055,0.004778550506541539,0.0,0.015136499743003476
0.08325063843600478,0.04611477317335432,0.001996559212465618,0.0,0.11749882401925787
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.021269751121723586,0.14502848527577425,0.0035769034236075,0.0,0.07026169959750449
0.1792452830188679,0.0619834710743801,0.0439448134900357,0.0,0.108548750402231
0.0,0.0015279818082280876,0.00024480653569996597,0.0,0.0019037902696961767
0.0,0.0041322314049586,0.0005109862033725,0.0,0.0026815402767349
0.0,0.0,0.0,0.0,0.0018234473881797
0.0,0.0028045406162913594,0.001021972406745,0.0,0.01051087263413263
0.0471698113207547,0.131198347107438,0.0061318344404701,0.0,0.0653223211412635
0.0188679245283018,0.0392561983471074,0.00204394481349,0.0,0.0883835675211841
0.0094339622641509,0.1590909090909091,0.0097087378640776,0.0,0.0275662340448353
0.0,0.0,0.0,0.0,0.0019307089992491
0.04465874029561758,0.057501792651493036,0.007450387249423818,0.0,0.04307178125464189
0.24209357502502815,0.976884240544214,0.03209079624175863,0.0,0.9335893997585879
0.0026174059451398836,0.00028661676671984534,0.0001417705826187144,0.0,0.001305123341139631
0.0,0.0,0.0,0.0,0.0009653544996245
0.0849056603773584,0.009297520661157,0.001021972406745,0.0,0.0442990453716614
0.0,0.0020256804396966603,0.0015529592919639964,0.0,0.008086604456047978
0.0188679245283018,0.015495867768595,0.0,0.0,0.0079373592191354
0.0,0.0,0.0,0.0,0.0019307089992491
0.1509433962264151,0.1508264462809917,0.0086867654573326,0.0,0.159176230826987
0.0,0.006198347107438,0.0,0.0,0.0139440094390217
0.1698113207547169,0.9741735537190084,0.0342360756259581,0.0,1.0
0.0188679245283018,0.0206611570247933,0.0015329586101175,0.0,0.0305695591547785
0.0,0.003099173553719,0.0,0.0,0.0020379706103185
0.0188679245283018,0.0206611570247933,0.0015329586101175,0.0,0.0305695591547785
0.0,0.0258264462809917,0.001021972406745,0.0,0.0041832028317065
0.14225680736191443,0.13592404072901432,0.007902590342669805,0.0,0.13066630514477806
0.0,0.0041322314049586,0.0005109862033725,0.0,0.02316850799099
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.0,0.0898760330578512,0.0005109862033725,0.0,0.0248846937681004
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.11940543316690191,0.27524597530964173,0.017430151522086552,0.0,0.25349111304124156
0.01016714638809258,0.01780284354484853,0.002711142671004272,0.0,0.026810389965808958
0.0,0.0,0.0,0.0,0.0003217848332081
0.0471698113207547,0.0134297520661157,0.001021972406745,0.0,0.0056848653866781
0.0283018867924528,0.018595041322314,0.0015329586101175,0.0,0.0288533733776681
0.0,0.0,0.0,0.0,0.0004290464442775
0.0,0.0144628099173553,0.00408788962698,0.0,0.0224176767135042
0.03543069491484204,0.04227901801131753,0.002342983079709252,0.0,0.08882296741488116
0.0,0.0,0.0,0.0,0.0010726161106939
0.0188679245283018,0.08736183657117795,0.0002667787090615382,0.0,0.05156743405733426
0.0,0.0041322314049586,0.0005109862033725,0.0,0.02316850799099
0.0377358490566037,0.0165289256198347,0.0,0.0,0.0190925667703528
0.1792452830188679,0.1446280991735537,0.0015329586101175,0.0,0.0949265257964174
0.0188679245283018,0.010665731741307609,4.9733519507283986e-05,0.0,0.023616182535817338
0.0,0.0,0.0,0.0,0.0011798777217633
0.0188679245283018,0.0392561983471074,0.00204394481349,0.0,0.0883835675211841
0.1698113207547169,0.9741735537190084,0.0342360756259581,0.0,1.0
0.0,0.012396694214876,0.0005109862033725,0.0,0.0184489971039365
0.0,0.0227272727272727,0.0,0.0,0.0040759412206371
0.0188679245283018,0.146694214876033,0.0035769034236075,0.0,0.0729378955271908
0.0377358490566037,0.006198347107438,0.001021972406745,0.0,0.0172691193821731
0.0,0.0,0.0,0.0,0.0009653544996245
0.0,0.0165289256198347,0.0025549310168625,0.0,0.6305910114769924
0.0,0.0,0.0,0.0,0.0004290464442775
0.0,0.0,0.0,0.0,0.0002145232221387
0.0283018867924528,0.0,0.0,0.0,0.0042904644427759
0.0,0.0020661157024793,0.00204394481349,0.0,0.0063284350530944
0.2169811320754716,0.1735537190082644,0.0076647930505876,0.0,0.0897779684650863
0.0,0.006198347107438,0.0,0.0,0.0139440094390217
0.0,0.0020661157024793,0.00204394481349,0.0,0.0063284350530944
0.1226415094339622,0.1022727272727272,0.0061318344404701,0.0,0.0662876756408881
0.0,0.0475206611570247,0.0035769034236075,0.0,0.018878043548214
0.0377358490566037,0.0082644628099173,0.0,0.0,0.0076155743859272
0.2169811320754716,0.1735537190082644,0.0076647930505876,0.0,0.0897779684650863
0.0,0.0020661157024793,0.0,0.0,0.0045049876649147
0.0188679245283018,0.012396694214876,0.0005109862033725,0.0,0.006757481497372
0.0,0.0041322314049586,0.0,0.0,0.0016089241660409
0.0471698113207547,0.0743801652892562,0.0071538068472151,0.0,0.0334656226536522
0.0094339622641509,0.08265714667811422,0.012774153020297952,0.0,0.04847882306913031
0.0,0.0464876033057851,0.0434338272866632,0.0,0.0151238871607851
0.09328469748126061,0.05058678407604674,0.0005681257368351313,0.0,0.0497292869443072
0.0,0.0,0.0,0.0,0.007293789552719
0.0943396226415094,0.0557851239669421,0.0005109862033725,0.0,0.0504129572026171
0.0,0.0,0.0,0.0,0.0003217848332081
0.0,0.0010330578512396,0.0,0.0,0.0024670170545961
0.1037735849056603,0.021694214876033,0.003065917220235,0.0,0.0731524187493296
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.001862219206629725,0.3099938709356396,0.002736698523427044,0.0,0.0888613742397555
0.0,0.0010330578512396,0.0,0.0,0.0024670170545961
0.0943396226415094,0.3088842975206611,0.0137966274910577,0.0,0.3004397726053845
0.11214403002939033,0.07771875600211563,0.00581500741294561,0.0,0.08548418314649128
0.0,0.0,0.0,0.0,0.0
0.0,0.0020661157024793,0.0005109862033725,0.0,0.0025742786656655
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.0,0.0041322314049586,0.001021972406745,0.0,0.0179126890485895
0.0,0.0041322314049586,0.0,0.0,0.0035396331652901
0.09243464143386419,0.04639797483422764,0.0006141686295403015,0.0,0.049178387165441054
0.0,0.0,0.0,0.0,0.0010726161106939
0.0094339622641509,0.0826446280991735,0.0127746550843127,0.0,0.048482248203368
0.0471698113207547,0.1714876033057851,0.0889115993868165,0.0,0.0282098037112517
0.2075471698113207,0.0495867768595041,0.0025549310168625,0.0,0.0492330794808538
0.0,0.006198347107438,0.0015329586101175,0.0,0.0028960634988737
0.11115724972186479,0.04190776008568356,0.0018661188494874417,0.0,0.1262929466735692
0.0,0.015495867768595,0.003065917220235,0.0,0.0840931030784082
0.0849056603773584,0.009297520661157,0.001021972406745,0.0,0.0442990453716614
0.0,0.1270661157024793,0.0132856412876852,0.0,0.0396867960956773
0.0094339622641509,0.0010330578512396,0.0,0.0,0.0027888018878043
0.1132075471698113,0.0475206611570247,0.0015329586101175,0.0,0.1410490185562587
0.0,0.0,0.0005109862033725,0.0,0.0022524938324573
0.12836974739307283,0.35755642446479263,0.012439777452041376,0.0,0.10291323084666432
0.0,0.0165289256198347,0.0025549310168625,0.0,0.6305910114769924
0.0094339622641509,0.0010330578512396,0.0005109862033725,0.0,0.0139440094390217
0.0471698113207547,0.021694214876033,0.001021972406745,0.0,0.02316850799099
0.0471698113207547,0.0134297520661157,0.001021972406745,0.0,0.0056848653866781
0.0,0.0010330578512396,0.0,0.0,0.0042904644427759
0.0,0.0020661157024793,0.0,0.0,0.0048267724981229
0.0,0.0031182560990846682,0.0,0.0,0.016270082337601754
0.02282853587057492,0.14772351010570522,0.007532205208562612,0.0,0.03247767348209375
0.0,0.0,0.0,0.0,0.0003217848332081
0.07364576424513723,0.06560473032720411,0.009104347942489408,0.0,0.04170746405335488
0.0,0.0258264462809917,0.0005109862033725,0.0,0.0316421752654724
0.0660377358490566,0.0692148760330578,0.0122636688809402,0.0,0.0385069183739139
0.3490566037735849,0.0795454545454545,0.0035769034236075,0.0,0.0424755979834817
0.0,0.0,0.0005109862033725,0.0,0.0071865279416496
0.0,0.0082644628099173,0.0,0.0,0.0045049876649147
0.0,0.041332291700105175,0.002399602681832806,0.0,0.03291493349071077
0.1037735849056603,0.021694214876033,0.003065917220235,0.0,0.0731524187493296
0.0660377358490566,0.0692148760330578,0.0122636688809402,0.0,0.0385069183739139
0.0471698113207547,0.1642561983471074,0.00408788962698,0.0,0.1785905824305481
0.0283018867924528,0.0392561983471074,0.0107307102708226,0.0,0.0260645714898637
0.0,0.0029633868029596356,0.0008672265519174746,0.0,0.013327395156067474
0.2169811320754716,0.1735537190082644,0.0076647930505876,0.0,0.0897779684650863
0.0377358490566037,0.3357438016528926,0.0143076136944302,0.0,0.3759519467982409
0.0,0.0010330578512396,0.0,0.0,0.0031105867210125
0.0,0.0082644628099173,0.0,0.0,0.0020379706103185
0.2075471698113207,0.0495867768595041,0.0025549310168625,0.0,0.0492330794808538
0.0,0.0041322314049586,0.0,0.0,0.0144803174943687
0.0,0.0041322314049586,0.0,0.0,0.0144803174943687
0.0188679245283018,0.0857438016528925,0.0,0.0,0.0547034216453931
0.0,0.034090909090909,0.001021972406745,0.0,0.0493403410919232
1.0,0.3016528925619834,0.0056208482370975,0.0,0.2713718760055776
0.0094339622641509,0.0010330578512396,0.0005109862033725,0.0,0.0010726161106939
0.0,0.006198347107438,0.0045988758303525,0.0,0.0066502198863026
0.0,0.0,0.0,0.0,0.0005363080553469
0.0188679245283018,0.0361570247933884,0.00204394481349,0.0,0.0735814651936072
0.0188679245283018,0.0392561983471074,0.00204394481349,0.0,0.0883835675211841
0.0094339622641509,0.027892561983471,0.0005109862033725,0.0,0.0166255497157567
0.0,0.002633374662750749,0.0007413864723848755,0.0,0.012379377892612592
0.0,0.0,0.0,0.0,0.0013944009439021
0.08544906087570714,0.01197522766231757,0.0009925393700434342,0.0,0.044651209461656356
0.0,0.00030149722967059305,0.0,0.0,0.005277910421733869
0.0,0.003099173553719,0.001021972406745,0.0,0.0084736672744824
0.0,0.3471074380165289,0.001021972406745,0.0,0.1039365011262469
0.0,0.0,0.0,0.0,0.0010726161106939
0.04578193815948307,0.012441896065995706,0.0009467988987762772,0.0,0.005582297049435134
0.0377358490566037,0.5402892561983471,0.00204394481349,0.0,0.06060281025421
0.0,0.0,0.0,0.0,0.0005363080553469
0.0,0.006198347107438,0.0015329586101175,0.0,0.0028960634988737
0.0,0.0041322314049586,0.007383685077062784,0.9633247797207956,0.015616922940783902
0.0283018867924528,0.0330578512396694,0.0005109862033725,0.0,0.1176659873431299
0.0,0.04589185331057638,0.0033467134834130412,0.0,0.01983637820162147
0.0,0.0,0.0,0.0,0.0004290464442775
0.0,0.0021189585110882887,0.0009958345228750453,0.0,0.011658323482023185
0.1981132075471698,0.2169421487603305,0.0204394481349003,0.0,0.13547141478065
0.0566037735849056,0.0774793388429752,0.031170158405723,0.0,0.1079051807358146
0.1226415094339622,0.1022727272727272,0.0061318344404701,0.0,0.0662876756408881
0.20362408504785837,0.20426940773085445,0.016708271492890905,0.0,0.12212543256349379
0.1132075471698113,0.0475206611570247,0.0015329586101175,0.0,0.1410490185562587
0.018958992502657507,0.012277026380805281,0.0005060535486552263,0.0,0.006733666875310517
0.0,0.0258264462809917,0.0005109862033725,0.0,0.0316421752654724
0.15664618167532293,0.2163745474247913,0.01903567170975477,0.0,0.2042469435052987
0.01277091058487135,0.08922200144208121,0.009159769831411625,0.0,0.040059522912882756
0.0,0.0023182189193435183,0.0008972734216021466,0.0,0.011937625746860614
0.0,0.0008693925678172524,0.0,0.0,0.004511376587642037
0.0,0.0,0.0,0.0,0.0011798777217633
0.0094339622641509,0.027892561983471,0.0107307102708226,0.0,0.0134077013836747
0.0377358490566037,0.0743801652892562,0.005109862033725,0.0,0.0303550359326397
0.0,0.0227272727272727,0.0,0.0,0.0040759412206371
0.0,0.0,0.0,0.0,0.0
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.02578230421596464,0.009573425364780683,0.00037451417827912323,0.0,0.027235148353289745
0.0283018867924528,0.012396694214876,0.00204394481349,0.0,0.0122278236619114
0.0849056603773584,0.009297520661157,0.001021972406745,0.0,0.0442990453716614
0.0,0.0,0.0,0.0,0.0024670170545961
0.0,0.0,0.0,0.0,0.0005363080553469
0.0283018867924528,0.0013790376373251484,0.0002273732639977387,0.0,0.005173435089177949
0.0,0.0,0.0,0.0,0.0021955179363248624
0.0,0.0020661157024793,0.0,0.0,0.0224176767135042
0.0,0.0,0.0,0.0,0.0008580928885551
0.0377358490566037,0.006198347107438,0.001021972406745,0.0,0.0172691193821731
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.8584905660377358,1.0,0.0137966274910577,0.0,0.3672637563016196
0.0283018867924528,0.0,0.0,0.0,0.0042904644427759
0.1509433962264151,0.1508264462809917,0.0086867654573326,0.0,0.159176230826987
0.0094339622641509,0.03099173553719,0.0015329586101175,0.0,0.0371125174300118
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.0,0.0010330578512396,0.0,0.0,0.009439021774107
0.11088709251541755,0.052073595515223565,0.004221816770517493,0.0,0.07056430142526045
0.073530900692513,0.045658622553160944,0.002146977812481694,0.0,0.10985779147007685
0.0,0.0051652892561983,0.0005109862033725,0.0,0.0129786549393971
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.0377358490566037,0.0165289256198347,0.0,0.0,0.0190925667703528
0.0,0.0,0.0,0.0,0.0056848653866781
0.0,0.0007203770603663924,0.0,0.0,0.005535272981994044
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.0,0.0041322314049586,0.001021972406745,0.0,0.0085809288855518
0.0094339622641509,0.006198347107438,0.00204394481349,0.0,0.084307626300547
0.0,0.0082644628099173,0.001021972406745,0.0,0.0246701705459616
0.0094339622641509,0.021694214876033,0.0,0.0,0.0184489971039365
0.0,0.003099173553719,0.0,0.0,0.0070792663305802
0.026077501370474116,0.009541100056538946,0.0003905033956414142,0.0,0.02739960764970959
0.0,0.0,0.0,0.0,0.0005363080553469
0.0,0.006198347107438,0.0045988758303525,0.0,0.0066502198863026
0.0,0.0196280991735537,0.0066428206438426,0.0,0.0093317601630376
0.028369388661843676,4.8046268605694484e-05,3.6562075398224522e-06,0.0,0.004295453050306771
0.024017386412629828,0.0055441566920558846,0.0002789182216345212,0.0,0.021088239703905262
0.0,0.0020661157024793,0.0,0.0,0.0224176767135042
0.0,0.0010330578512396,0.0005109862033725,0.0,0.0156601952161321
0.1792452830188679,0.1446280991735537,0.0015329586101175,0.0,0.0949265257964174
0.0,0.006287744149544031,0.00013327391011488569,0.0,0.015515416771158261
0.0,0.0,0.0,0.0,0.0013944009439021
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.0283018867924528,0.1095041322314049,0.0153295861011752,0.0,0.131180950337874
0.0943396226415094,0.1022727272727272,0.0439448134900357,0.0,0.0366834709857342
0.09640593790608311,0.016853488128376927,0.0022677868349972197,0.0,0.06188560085026576
0.024276502164531966,0.039909046087802304,0.005034942024077232,0.0,0.09741164501810522
0.2075471698113207,0.0495867768595041,0.0025549310168625,0.0,0.0492330794808538
0.0,0.0,0.0,0.0,0.0217741070470878
