num_sonarQube_BUG_HIGH,num_sonarQube_BUG_LOW,num_sonarQube_BUG_BLOCKER,num_sonarQube_CODE_SMELL_HIGH,num_sonarQube_CODE_SMELL_LOW
0.0471698113207547,0.001021972406745,0.0,0.0112880467647651,0.0117402007195606
0.0,0.0005109862033725,0.0,0.0219713767385607,0.0142018557091459
0.2120242809232116,0.004979937546553036,0.03647521854517256,0.21933100513275977,0.10343426068896183
0.0471698113207547,0.0025549310168625,0.0,0.2426930054424511,0.1581139935618254
0.0,0.0,0.0,0.0002015722636565,0.0003787161522438
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.0,0.0019493177387914,0.000403144527313,0.0018935807612194
0.0,0.0005109862033725,0.0,0.0076597460189477,0.07782616928612
0.1037735849056603,0.0015329586101175,0.0467836257309941,0.0767990324531344,0.1762923688695322
0.008170354134295284,0.0,0.0007832892500859319,0.006103007831082331,0.009721534674805294
0.0,0.0,0.0,0.009337792824719986,0.025370270981810602
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0,0.0,0.0019493177387914,0.0020157226365652,0.0009467903806097
0.0849056603773584,0.00408788962698,0.0253411306042884,0.0514009272324128,0.0969513349744366
0.0,0.0,0.0,1.8560459656704774e-05,8.717898159145925e-06
0.0,0.0017749467677784826,0.0,0.022944882216661387,0.02441534400916086
0.0,0.0,0.0077972709551656,0.0022172949002217,0.0018935807612194
0.0,0.001021972406745,0.0,0.0133037694013303,0.0092785457299753
0.0943396226415094,0.0439448134900357,0.0038986354775828,0.0403144527313041,0.0568074228365839
0.0,0.0,0.0,0.0157226365652086,0.0357886763870479
0.0,0.0,0.0,0.0006047167909695,0.0007574323044877
0.0,0.0005109862033725,0.0,0.0253981052207216,0.0454459382692671
0.0,0.0,0.0,0.0046361620640999,0.0126869911001704
0.13936825397416347,0.0035807308633875865,0.004666681793918651,0.1514117307275936,0.05896681578284026
0.09620598366097327,0.0006120767849070769,0.006233595064450561,0.1956224839203607,0.07770097282289387
0.2075471698113207,0.0025549310168625,0.0077972709551656,0.1971376738560774,0.0689263397083885
0.0,0.0,0.0,0.0015018925531719344,0.00070681585948965
0.0,0.0,0.0,0.004615985950826079,0.0016971151038189948
0.0,0.0,0.0022739889034271775,0.02988994047165026,0.009046968765332444
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0,0.001021972406745,0.0253411306042884,0.0239870993751259,0.0376822571482673
0.0,0.00204394481349,0.0,0.0284216891755694,0.14883544783185
0.0,0.0,0.0,0.0122959080830477,0.0045445938269267
0.0094339622641509,0.0,0.0,0.0056440233823825,0.0094679038060973
0.0,0.0,0.0,0.0030349233164994978,0.0013699532737130532
0.0660377358490566,0.0122636688809402,0.0077972709551656,0.1269905261036081,0.0357886763870479
0.0,0.00026867807608293667,0.0,0.014244306857236008,0.037941489108459174
0.0094339622641509,0.00408788962698,0.0058479532163742,0.1054222938923604,0.1198636621851921
0.0,0.0006991893758229677,0.0,0.039109578979260304,0.01177176301031357
0.0094339622641509,0.029126213592233,0.0038986354775828,0.0640999798427736,0.7246733573186896
0.0,0.0,0.0,0.0004942408805513503,0.0002235886391528007
0.0283018867924528,0.0005109862033725,0.0116959064327485,0.1281999596855472,0.070630562393486
0.9085112610129826,0.008670352999527878,0.0415062272932656,0.7328733863308686,0.2936991770261158
0.0,0.0,0.0,0.0012012112900778396,0.00048361045338349935
0.0,0.0,0.0,0.0020157226365652,0.0005680742283658
0.4977352327537886,0.004043750332789739,0.0041754858705400745,0.2308949729949119,0.11179371375619755
0.0943396226415094,0.0005109862033725,0.0058479532163742,0.1824228986091514,0.0541564097708767
0.0,0.0132856412876852,0.0,0.015117919774239,0.0793410338950956
0.0,0.004967241157964383,0.03446930571834772,0.11763534102659005,0.531140773147327
0.2169811320754716,0.0076647930505876,0.0682261208576998,0.2439024390243902,0.141639840939216
0.004928231069884429,0.0,0.0,0.005162661251166771,0.005759911423919275
0.0,0.005623809565503728,0.004950875087580159,0.042112558387450615,0.0268115805334493
0.0,0.0,0.0038986354775828,0.0042330175367869,0.0196932399166824
0.1792452830188679,0.0015329586101175,0.0155945419103313,0.0699455754888127,0.1270592690778261
0.0,0.001021972406745,0.0,0.0717597258617214,0.0157167203181215
0.0,0.0,0.0,0.0029977261759459974,0.0011270393551553672
0.0,0.0,0.0,0.0,0.0043552357508047
0.03638197322496915,0.004853199829567407,0.000139874111260488,0.08145582101078365,0.04600908980338032
0.0,0.0045988758303525,0.0,0.0068534569643217,0.0022722969134633
0.0,0.0025549310168625,0.0,0.0284216891755694,0.0229123272107555
0.0,0.0,0.0,0.0008141142566770633,0.0003277642892883999
0.0188679245283018,0.0,0.0019493177387914,0.0312437008667607,0.0151486460897557
0.0,0.0,0.0,0.0122959080830477,0.0045445938269267
0.0,0.0,0.0,0.000403144527313,0.0054913842075364
0.0471698113207547,0.00204394481349,0.0058479532163742,0.0590606732513606,0.0532096193902669
0.0,0.0,0.0,0.0,0.0
0.0094339622641509,0.0127746550843127,0.0077972709551656,0.0511993549687563,0.1126680552925582
0.09107398157001305,0.0022180182359525457,0.006479869181873265,0.3349832320921112,0.19856674922150955
0.0,0.0061318344404701,0.0,0.0215682322112477,0.0249952660480969
0.0377358490566037,0.00204394481349,0.0038986354775828,0.0469663374319693,0.1732626396515811
0.0,0.0,0.0,0.0024107132997972015,0.0009391305965336086
0.1033992019590437,0.004786532475140036,0.00041114746338582055,0.07682952712028697,0.05274728803689761
0.010628653781272004,0.0037643400592364683,0.0036517791407117747,0.051124533497883644,0.05291110658708058
0.0283018867924528,0.0153295861011752,0.0097465886939571,0.8770409191695223,0.0963832607460708
0.0,0.0005109862033725,0.0077972709551656,0.0453537593227171,0.1232721075553872
0.0094339622641509,0.00408788962698,0.0058479532163742,0.1054222938923604,0.1198636621851921
0.0,0.00014673628240081108,0.0,0.005272886908131832,0.011568124028304988
0.0,0.0076647930505876,0.0,0.0405160249949606,0.0312440825601211
0.8491074670843559,0.010650401631715127,0.06086211936207739,0.6681899101607756,0.3530873959865589
0.1622732294676683,0.0017375170028228015,0.007017700182516623,0.19125294378856442,0.06301955218769613
0.0,0.0,0.0019493177387914,0.0084660350735738,0.0098466199583412
0.11600631601109027,0.003932227687336618,0.003593965560829749,0.1357434462799189,0.05555412173757069
0.0,0.0,0.0,0.0022172949002217,0.0096572618822192
0.0094339622641509,0.00408788962698,0.0058479532163742,0.1054222938923604,0.1198636621851921
0.002728395137664319,0.0,0.005002310278969475,0.008225449843460943,0.01286750081921815
0.0,0.0,0.0,0.004887570843046863,0.015779568476802265
0.0,0.0,0.0,0.0030235839548478,0.0030297292179511
0.0,0.001021972406745,0.0136452241715399,0.0401128804676476,0.0477182351827305
0.0004515833260980498,0.0,0.005568024370956698,0.00890672179930883,0.011270842960487706
0.0,0.00204394481349,0.0,0.0268091110663172,0.0556712743798523
0.0,0.0,0.0,0.0006047167909695,0.003408445370195
0.0,0.0,0.0,0.0032265176127010873,0.002845486746154524
0.0188679245283018,0.00204394481349,0.0077972709551656,0.1072364442652691,0.1999621283847756
0.3716194099968953,0.009428142695282315,0.07495297320597963,0.3363593702747221,0.2295834680345911
0.0471698113207547,0.0081757792539601,0.0,0.0878855069542431,0.0963832607460708
0.2169811320754716,0.0076647930505876,0.0682261208576998,0.2439024390243902,0.141639840939216
0.8099041171541457,0.0137966274910577,0.5746985240025139,0.4633588486511304,0.26216283056334716
0.9972429653766295,0.005712745778885095,0.012594247448880477,0.8294913749333075,0.20499073705992502
0.0377358490566037,0.001021972406745,0.0038986354775828,0.0542229389236041,0.042416209051316
0.0,0.003065917220235,0.0,0.0620842572062084,0.0462033705737549
0.40513966183766037,0.0071736354721747934,0.05464197561030158,0.385340179015581,0.15620064958839353
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.0566037735849056,0.0,0.0019493177387914,0.0737754484982866,0.0304866502556334
0.0566037735849056,0.0,0.0,0.0062487401733521,0.003219087294073
0.0094339622641509,0.0,0.0038986354775828,0.0014110058455956,0.0028403711418291
0.0,0.00041248882878075174,0.0,0.007552845901505516,0.021568478289172133
0.003819415290019352,0.0,0.004664157834087509,0.007887433722886524,0.0134697208048487
0.0,0.0,0.0077972709551656,0.0040314452731304,0.0017042226850975
0.0,0.0,0.0,0.0029943913710409175,0.0027829161760285544
0.1037735849056603,0.003065917220235,0.0019493177387914,0.0542229389236041,0.234046582086726
0.0,0.0,0.0,0.003206231681607921,0.00606098054284058
0.0,0.001097442675526516,0.0,0.01924830279159636,0.04278125409263386
0.0188679245283018,0.0,0.0,0.0032251562185043,0.0217761787540238
0.0,0.0007109296152410968,0.009492565192563678,0.01939462352533384,0.07768649186789277
0.1622913578811246,0.001737844308533305,0.007018012335184974,0.19125530012907582,0.06302191736036633
0.0,0.0,0.0,0.004335405745026603,0.007188851385369414
0.0,1.5394608591254684e-05,0.0,0.0037254658303182845,0.013276786255156997
0.0009760126437746031,0.0,0.0,0.0038368420484581143,0.012693488077151649
0.0,0.0,0.0,0.0056440233823825,0.0382503313766332
0.1509433962264151,0.0459887583035258,0.0,0.2997379560572465,0.0533989774663889
0.0188679245283018,0.0,0.0058479532163742,0.0489820600685345,0.0774474531338761
0.0,0.0,0.0,0.0036283007458173,0.0130657072524143
0.0,0.0,0.0,0.0122959080830477,0.0045445938269267
0.0,0.0,0.0,0.0012460872522621937,0.0005016776199155338
0.0,0.0,0.0,0.008327464742111872,0.0031961765540677355
0.0188679245283018,0.0015329586101175,0.0019493177387914,0.0582543841967345,0.0704412043173641
0.0849056603773584,0.001021972406745,0.0019493177387914,0.0425317476315259,0.1696648362052641
0.7125579673228989,0.01240173836330159,0.7880371255680727,0.3440290914331614,0.10872632322128394
0.0188679245283018,0.0,0.0019493177387914,0.0084660350735738,0.0149592880136337
0.009355122621768066,0.0,0.0,0.005635600683236582,0.009456826545228513
0.0,0.0,0.0,0.0020157226365652,0.0005680742283658
0.0283018867924528,0.0,0.0,0.0058455956460391,0.0020829388373414
0.1132075471698113,0.0015329586101175,0.0097465886939571,0.3158637371497682,0.2921795114561636
0.0,0.0,0.0,0.0014110058455956,0.0005680742283658
0.0,0.0,0.0,0.0073539222673128166,0.002712016890352132
0.0,0.0,0.0,0.0030235839548478,0.0041658776746828
0.0,0.0,0.0038986354775828,0.0022172949002217,0.0013255065328536
0.0188679245283018,0.0015329586101175,0.0019493177387914,0.0582543841967345,0.0704412043173641
0.9154408769196373,0.008439374881967908,0.039248309259803243,0.7404188916887341,0.28677137798232694
0.0,0.0015329586101175,0.0019493177387914,0.0141100584559564,0.0592690778261692
0.0,0.0,0.0,0.0046361620640999,0.0017042226850975
0.0,0.0,0.0,0.0006047167909695,0.003408445370195
0.0,0.0,0.0,0.000403144527313,0.0001893580761219
0.0,0.00204394481349,0.0,0.0268091110663172,0.0556712743798523
0.0094339622641509,0.0005109862033725,0.0,0.0022172949002217,0.0009467903806097
0.0,0.0,0.0,0.008696833136524744,0.003956595479785568
0.0,0.00033039089963510574,0.002066812920550191,0.007637104435306361,0.016993457596468795
0.0,0.0,0.0008351083242987591,0.004405501941803481,0.01282233824823027
0.0,0.0,0.0,0.00348677385656088,0.0014642801280228238
0.1509433962264151,0.0459887583035258,0.0,0.2997379560572465,0.0533989774663889
0.0,0.0,0.0,0.00859212384999764,0.02146964555866
0.0283018867924528,0.00204394481349,0.0,0.0084660350735738,0.0350312440825601
0.0,0.0015329586101175,0.0,0.005442451118726,0.003408445370195
0.0,0.0,0.0,0.0006047167909695,0.003408445370195
0.0,0.0,0.0,0.00947381033695706,0.003585687520448453
0.0,0.0,0.0,0.001054348089187019,0.0004340557372055644
0.0,0.0,0.0,0.000477552295617684,0.00020683284124969474
0.0,0.0005109862033725,0.0155945419103313,0.0159242088288651,0.085021776178754
0.0,0.0,0.0,0.0028220116911912,0.0013255065328536
0.0283018867924528,0.0137966274910577,0.0448343079922027,0.1050191493650473,0.1039575837909486
0.0,0.00022340544103721736,0.0,0.005038353390396541,0.016128870399557665
0.0,0.0,0.0,0.0046361620640999,0.0081423972732437
0.0,0.0,0.0,0.0024421069983637756,0.001609498452773132
0.0,0.0015329586101175,0.0,0.005442451118726,0.003408445370195
0.0,0.0024846378963916723,0.0015217630851879335,0.02925193034533493,0.05691306899493341
0.00518039402601803,0.008576722402638294,0.05905151671419893,0.19550450491594315,0.8998585326179984
0.0,0.00026238730179780094,0.0,0.005774725145293518,0.014268129677324963
0.1792452830188679,0.0439448134900357,0.0077972709551656,0.2088288651481556,0.3527740958151865
0.0,0.0015329586101175,0.0,0.0060471679096956,0.0005680742283658
0.0471698113207547,0.0081757792539601,0.0,0.0878855069542431,0.0963832607460708
0.0566037735849056,0.031170158405723,0.0038986354775828,0.3360209635154202,0.8744555955311494
0.0,0.0,0.0,0.0026125654438969186,0.0012130751391427788
0.0094339622641509,0.0127746550843127,0.0077972709551656,0.0511993549687563,0.1126680552925582
0.0,0.0,0.0,0.0014110058455956,0.0005680742283658
0.1037735849056603,0.003065917220235,0.0019493177387914,0.0542229389236041,0.234046582086726
0.0283018867924528,0.0107307102708226,0.0019493177387914,0.0338641402942955,0.0577542132171937
0.5885681646854154,0.011902022478729922,0.0843903664539464,0.4660712137244656,0.35296340111188496
0.0,0.0,0.0,0.003498284890786704,0.0026395346666741007
0.0,0.004368854717121648,0.0029563669144945176,0.03445180521636613,0.04284374332915578
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.0,0.0,0.0007272131471829036,0.011894848786395327,0.0053922976962806025
0.0,0.0,0.0019493177387914,0.0072566014916347,0.0054913842075364
0.0377358490566037,0.0143076136944302,0.0136452241715399,0.1675065510985688,1.0
0.0,0.0,0.0,0.0014110058455956,0.0035978034463169
0.032201826463177305,0.004060744822605348,0.0005717411256366386,0.07591824299858932,0.05184039849380269
0.0,0.0,0.0,0.0030235839548478,0.0041658776746828
0.0,0.0,0.0,0.0027808051234790047,0.0010506230508601027
0.020622222407448522,0.0038134562108069377,0.00992402076836281,0.06695055300221242,0.07667376194064579
0.0,0.0025549310168625,0.0,0.0219713767385607,0.0085211134254875
0.14283539387540647,0.004592346738942035,0.0006580750044771079,0.07297390363398287,0.05792841793147131
0.007634290937681847,0.0010337695955470912,0.0,0.05125164951821508,0.014967919144247974
0.02231312405111018,0.0021860853464291427,0.00159338094598664,0.06281835340937242,0.06563514772116465
0.0,0.0,0.004416656261011368,0.009860114587759025,0.009693038428855499
0.160377358490566,0.0,0.0019493177387914,0.1013908486192299,0.0727135012308275
0.0188679245283018,0.0015329586101175,0.0019493177387914,0.0582543841967345,0.0704412043173641
0.0,0.004816350094652331,0.004240034698710987,0.04225956952209681,0.024049519412526067
0.07921557427297067,0.0025850497487597494,0.004729672616172219,0.3452268034370785,0.14841223354827185
0.0314553425106814,0.012088572784199083,0.03734100873192853,0.14979237259118464,0.08873488986464649
0.16824542423710462,0.0076647930505876,0.06778828841165631,0.2340325430818735,0.30836272215405713
0.0,0.0,0.0,0.0046361620640999,0.0017042226850975
0.1320754716981132,0.0117526826775677,0.0077972709551656,0.1523886313243297,0.1675818973679227
0.0,0.0005109862033725,0.0,0.000806289054626,0.0225336110585116
0.0,0.0004588501860058143,0.0,0.013703661094424112,0.026951440440660876
0.0,0.0,0.0,0.0015083989142492902,0.0005680742283658
0.0377358490566037,0.005109862033725,0.0,0.0832493448901431,0.0441204317364135
0.017254004227524242,0.007651275773482552,0.006239021021843544,0.09201561525907702,0.5380143625396938
0.0566037735849056,0.0,0.0,0.0062487401733521,0.003219087294073
0.1698113207547169,0.0342360756259581,0.0175438596491228,0.5597661761741585,0.9589092974815376
0.0188679245283018,0.0005109862033725,0.0,0.0372908687764563,0.0187464495360727
0.0188679245283018,0.00204394481349,0.0077972709551656,0.1072364442652691,0.1999621283847756
0.0,0.0,0.0,0.000403144527313,0.0007574323044877
0.0471698113207547,0.0071538068472151,0.0038986354775828,0.0759927433985083,0.0274569210376822
0.0471698113207547,0.0889115993868165,0.0,0.0723644426526909,0.0397651959856087
0.02850849565690738,0.013606382639883884,0.04385241245313785,0.10454237889935973,0.10264711787090114
0.0,0.0,0.0,0.0102801854464825,0.0111721264911948
0.0,0.005950624394088947,0.005238583868300478,0.03865036550509675,0.030040782416063585
0.0,0.0005540563874476681,0.015156395840233289,0.016230032312886847,0.0841971410536867
0.0,0.0025549310168625,0.0,0.0284216891755694,0.0229123272107555
0.0,0.0,0.0,0.0026803107901679853,0.0012589492359423922
0.0094339622641509,0.0,0.0136452241715399,0.0352751461398911,0.1153190683582654
0.0,0.0,0.0,0.00015740192818998006,7.393211188698919e-05
0.0377358490566037,0.0,0.0,0.0262043942753477,0.0088998295777314
0.0283018867924528,0.00204394481349,0.0,0.0084660350735738,0.0350312440825601
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0188679245283018,1.0,0.0,0.4366055230800242,0.2938837341412611
0.0,0.0005109862033725,0.0155945419103313,0.0159242088288651,0.085021776178754
0.0,0.0,0.0,0.0024833831947914903,0.001710313667172397
0.0,0.0,0.0,0.0033845249858675073,0.001161548231385833
0.0,0.0,0.0,0.0046361620640999,0.0081423972732437
0.7701325696578256,0.013282794738027702,0.08659498067679479,0.5821958926429349,0.43204158713435886
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.1981132075471698,0.0204394481349003,0.023391812865497,0.1177182019754081,0.3785267941677712
0.0,0.0,0.0038986354775828,0.0076597460189477,0.0240484756674872
0.0,0.0,0.0019493177387914,0.0120943358193912,0.0020829388373414
0.0,0.0066428206438426,0.0058479532163742,0.0419270308405563,0.0302972921795114
0.0,0.0,0.0662768031189083,0.0239870993751259,0.038818405604999
0.0,0.0,0.0019493177387914,0.000403144527313,0.0018935807612194
0.0,0.0,0.0,0.0002015722636565,0.003408445370195
0.8472564519876303,0.0107120997097004,0.06146524663830842,0.6661743807984021,0.3549379257691432
0.0471698113207547,0.0061318344404701,0.0019493177387914,0.0374924410401128,0.0437417155841696
0.1226415094339622,0.0061318344404701,0.0409356725146198,0.1711348518443862,0.3018367733383829
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.0,0.0019493177387914,0.0231808103204999,0.0219655368301458
0.6641745196237867,0.012065736706264905,0.0800626350580523,0.5301892818726961,0.4255378583760305
0.1792452830188679,0.0015329586101175,0.0155945419103313,0.0699455754888127,0.1270592690778261
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.0,0.0,0.0,0.0056440233823825,0.0001893580761219
0.11420267031174845,0.011004961761968687,0.055483995773542294,0.168249121382264,0.12111334148415087
0.0,0.0,0.0,0.0,0.0
0.0660377358490566,0.0122636688809402,0.0077972709551656,0.1269905261036081,0.0357886763870479
0.0,0.0,0.0,0.0014110058455956,0.0005680742283658
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.3018867924528302,0.0091977516607051,0.0194931773879142,0.1955250957468252,0.0825601211891687
0.23073592442132512,0.004159520230935011,0.0012084593294736973,0.06437998688993704,0.0694767963227273
0.010562911242419353,0.001308040008098203,0.001091294923680744,0.04352600143334119,0.06860752783727721
0.0283018867924528,0.0015329586101175,0.1695906432748538,0.0638984075791171,0.0901344442340465
0.0,0.0002276644855874801,0.0,0.008865206779015325,0.024376611374723876
0.0,0.0,0.0,0.002824713714844423,0.0013483511937308428
0.0,0.0005109862033725,0.0409356725146198,0.0239870993751259,0.0634349555008521
1.0,0.0056208482370975,0.0116959064327485,0.8324934489014312,0.2022344252982389
0.02428264203640744,0.011939381799459525,0.032408907647076816,0.17907641760767332,0.9586175683697067
0.0,0.006023774835213058,0.005302981265187515,0.04203973820236189,0.02817973405825578
0.0377358490566037,0.0,0.0389863547758284,0.0153194920378955,0.1230827494792652
0.0033868072328412683,0.0,0.0037485288498176395,0.00784055097085663,0.0106816861074016
0.9749361670897201,0.007068923884034477,0.18674210633713595,0.7511999349742529,0.1839558464024885
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.0,0.0,0.004090509084498059,0.003204037956190566
0.0,0.0023416819264256167,0.002061480670272105,0.042710123126849533,0.015584469485700391
0.0377358490566037,0.005109862033725,0.0,0.0832493448901431,0.0441204317364135
0.1132075471698113,0.0015329586101175,0.0097465886939571,0.3158637371497682,0.2921795114561636
0.026551023584464692,0.002989488885966443,0.0011555472710007017,0.06843243841908937,0.059723273859732584
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.0,0.0,0.0020157226365652,0.0039765195985608
0.0,0.003065917220235,0.0,0.0157226365652086,0.0562393486082181
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.0,0.0015329586101175,0.0194931773879142,0.0169320701471477,0.0028403711418291
0.0,0.0005109862033725,0.0,0.0094738963918564,0.0062488165120242
0.1702344620455029,0.0031163270060716947,0.006083973565875307,0.17211294689584503,0.06347572787102451
0.0094339622641509,0.0005109862033725,0.0058479532163742,0.0300342672848216,0.0196932399166824
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0,0.0005109862033725,0.0155945419103313,0.0159242088288651,0.085021776178754
0.0,0.00043644260088761207,0.0,0.0063829652729274445,0.019049871669697304
0.0,0.0,0.0,0.006427032391513558,0.0023683095078408365
0.0,0.0,0.0003052178419547907,0.003912354520521048,0.012976760034317643
0.0,0.0005109862033725,0.0,0.0461600483773432,0.0323802310168528
0.7831947991399807,0.0137966274910577,0.3408985111321088,0.5127493802420015,0.3518391209608743
0.1509433962264151,0.0086867654573326,0.0038986354775828,0.1001814150372908,0.5661806476046203
0.0,0.0,0.0019493177387914,0.000806289054626,0.0015148646089755
0.0188679245283018,0.0035769034236075,0.0019493177387914,0.0477726264865954,0.0596477939784131
0.0,0.0,0.0,0.0012094335819391,0.0187464495360727
0.018778466347622723,0.0025428173643944523,0.0,0.06309781138564571,0.02576073965819282
0.0188679245283018,0.00204394481349,0.0077972709551656,0.1072364442652691,0.1999621283847756
0.3018867924528302,0.0091977516607051,0.0194931773879142,0.1955250957468252,0.0825601211891687
0.0,0.0005109862033725,0.0136452241715399,0.0266075388026607,0.0401439121378526
0.8584905660377358,0.0137966274910577,1.0,0.3735134045555331,0.099034273811778
0.0,0.0,0.0,0.0020157226365652,0.0109827684150729
0.0,0.0,0.005552809919983318,0.008846940318278027,0.011199018829273096
0.0,0.0,0.0,0.001955947697287664,0.0008606007007594988
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.0,0.00021015973253108198,0.0,0.008989500758286577,0.02464257025959156
0.0471698113207547,0.0081757792539601,0.0,0.0878855069542431,0.0963832607460708
0.0,0.001363223659126892,0.0,0.03528516447625351,0.01575815659056315
0.0,0.0,0.0,0.033425484527904316,0.006620331190848062
0.0,0.0,0.0058479532163742,0.0090707518645434,0.0113614845673167
0.8584905660377358,0.0137966274910577,1.0,0.3735134045555331,0.099034273811778
0.06290798131822822,0.0009366062826095649,0.00422429143261798,0.13071053084446266,0.06093852590188955
0.0,0.0005109862033725,0.0,0.0219713767385607,0.0142018557091459
0.0,0.0,0.0,0.000806289054626,0.0001893580761219
0.005985150221598505,0.0003488947563900183,0.0,0.005702512938640377,0.02061255759433862
0.0,0.0,0.0,0.0034696247969093494,0.01043229544440959
0.003413508611785132,0.008265689175656572,0.061515856897207975,0.19702404061838716,0.8944235449051587
0.0943396226415094,0.0137966274910577,0.0038986354775828,1.0,0.1283847756106798
0.023919291004511272,0.011875419392465027,0.032915686717879374,0.17938890242476363,0.957499890687897
0.0283018867924528,0.0153295861011752,0.0097465886939571,0.8849022374521266,0.0967619768983147
0.4151971516496795,0.007147382012673243,0.053915872985013366,0.39290033922088397,0.15697895703387024
0.017672790084385322,0.0,0.0,0.003684804781091003,0.022159997730899838
0.0,0.0045988758303525,0.0,0.0068534569643217,0.0022722969134633
0.03526257346621712,0.0013109564655826261,0.002796214808683701,0.0852273986356107,0.06690367307995557
0.0377358490566037,0.0,0.0389863547758284,0.0153194920378955,0.1230827494792652
0.0,0.0,0.0,0.0012130921077338,0.00034187558870291536
0.0094339622641509,0.00408788962698,0.0058479532163742,0.1054222938923604,0.1198636621851921
0.0,0.0005109862033725,0.0,0.0092723241281999,0.0062488165120242
