num_commits,num_issues,num_pull,num_forks,num_contributors
0.0018129142450756,0.0026184315827913,0.0024388627476969,0.0015881774990242,0.0730688935281837
0.125959649542108,0.1210228199808862,0.1492212870302869,0.0738906310986688,0.5177453027139874
0.21003640245623997,0.20658308467546677,0.1891358782279936,0.12952659505005792,0.8891893429128347
0.1498481465720764,0.0314444884734621,0.0358274239512227,0.0116286894843806,0.5156576200417536
0.0048208362722752,0.0094791885193041,0.0026376830803896,0.0093810145493209,0.1002087682672233
0.0041271488280179,0.0026106617561362,0.0024256080588508,0.0042396263745137,0.0897703549060542
0.0103062134575364,0.0115770417161993,0.0081383789515541,0.0494757668340085,0.3089770354906054
0.0007694684255626,0.000326332719517,0.0004771687984624,5.383652539065129e-05,0.0020876826722338
0.11379284988570278,0.10338965094741705,0.10127524612945356,0.05819088547970336,0.7244665137130337
0.0188986108763196,0.008034000761443,0.0073563523096295,0.0020861653588877,0.0981210855949895
0.047402253509165646,0.03759732385841709,0.023222811282096068,0.04250464098928894,0.7057881346898854
0.11578327190119664,0.044641703673593894,0.027771515138717118,0.013183602134783992,0.7039420985051961
0.0106792890578092,0.0072958672292021,0.0068129100669361,0.0012113218212896,0.081419624217119
0.031009985582471134,0.058124604243071476,0.04740630434011328,0.021438133646922868,0.6007984289125072
0.1333512098725131,0.3740083758731342,0.3889455895022864,0.0769727721772836,0.8663883089770354
0.0088896920377505,0.0001320870531378,0.000225329710385,0.0003768556777345,0.0125260960334029
0.06032257823557516,0.08374947317823472,0.10413179322694155,0.01676502063846363,0.6169008532542595
0.14139052929514948,0.06509477724470673,0.0383970031420352,0.018777124458101008,0.718832830553627
0.0215392866095006,0.0590817618858923,0.0537212538935648,0.0255319721665163,0.5281837160751566
0.01798207907861701,0.02168090817014123,0.01805339589356232,0.02098762393884004,0.621035346230199
0.0577290772843558,0.04952847431499391,0.0471619916986387,0.01583477698629245,0.5878176138517204
0.0102362617824852,0.0153842567772312,0.0163297766584929,0.00207270622754,0.1920668058455114
0.0110873404956076,0.0129678406874742,0.015746570349261,0.002032328833497,0.127348643006263
0.0034043148524894,0.0018414489172746,0.0015773079726953,0.0015208818422858,0.0730688935281837
0.0135881128786863,0.0318873685928066,0.0352177082642984,0.0124496964965881,0.2379958246346555
0.0071376979945908525,0.0026050838423848036,0.00222942430199493,0.002639244492710413,0.0837698630960562
0.0166251814371571,0.0483982502350372,0.054622572735105,0.0310232977563628,0.3507306889352818
0.0056229899322357045,0.0024429154798895998,0.0020554224848619036,0.0027281747637444066,0.07767766136799857
0.007700513561881,0.029859443835808,0.0212207568427331,0.0300811585620264,0.3319415448851774
0.09637470076174795,0.15326459080351348,0.14994202644364782,0.06586253773565443,0.9147803145427963
0.017799965847191162,0.021936937897508287,0.018511852069704703,0.02096559898281452,0.6182401498229747
0.0116571640762635,0.006738862369918102,0.0017498706232719334,0.0005378810468289518,0.028315152772204682
0.05483959748932643,0.0381411344455237,0.016256434775980762,0.02132614859905162,0.5262884470145408
0.004972398234886,0.0077620568285121,0.0073563523096295,0.0092464232358443,0.3048016701461378
0.0164911073933091,0.0153298679906451,0.01241964344887,0.0217634153891707,0.5553235908141962
0.0086098853375459,0.016161239442748,0.0182251971634965,0.0063392508647491,0.2129436325678496
0.0450139028954164,0.0377225084108373,0.0321028563854463,0.0270932314028452,0.6555323590814196
0.004346677850647115,0.00610034504202989,0.006278361731045887,0.0006638891078672561,0.03577612005864289
0.1365340110873405,0.129095669875605,0.1332361322817946,0.0286679497705218,0.7828810020876826
0.0757460054678892,0.0222760930203647,0.0056862615150109,0.0086407623251995,0.3465553235908142
0.0015156196261082,0.0024708048763432,0.0022400424150043,0.0033647828369157,0.0730688935281837
0.029608204459626884,0.029187915663894497,0.043990991937036796,0.003733042113825114,0.2307701293483405
0.0235853731047468,0.0169693014148854,0.0131221419577175,0.0076313274741248,0.5156576200417536
0.15601179422415415,0.14485549656224572,0.12347198903417955,0.10461779412633068,0.8472131493910211
0.24722399491531968,0.3737565833123357,0.6347053046042707,0.3740640591996398,0.7109325433727793
0.0482958023165663,0.0193857175046424,0.0189939691165749,0.0122074321323301,0.3987473903966597
0.005314120993839844,0.006003986643866345,0.007844390147012647,0.001191582602888781,0.07344003400874655
0.0366022139705153,0.0211106190220896,0.0245211743654317,0.0036608837265642,0.1649269311064718
0.29113329336055277,0.5464360084193596,0.55683997685834,0.30346625332587346,0.8117131142710735
0.010359598257733011,0.011413436442611448,0.01370609477669225,0.0022026259461141113,0.12059807889311569
0.3974012952718497,0.0935797922348352,0.0876134932732454,0.0136744774492254,0.6513569937369519
0.041143243542586,0.012027691662199,0.0108025714096361,0.0001480504448242,0.0354906054279749
0.018971118538337214,0.02035110894911036,0.01788489404482558,0.029648743451063383,0.5343423355288859
0.0028505307583344,0.0014141084512404,0.0015375439061568,6.72956567383141e-05,0.0542797494780793
0.1416346540598203,0.1389245005943917,0.0111074292530982,0.0024495619052746,0.7745302713987473
0.0038912778660266886,0.0024183780375063575,0.002498110061274688,0.0005945509270254414,0.06973981302887847
0.0739622377540848,0.067379936753611,0.0472794751143216,0.0627733886054994,0.8225469728601252
0.0669379237176983,0.1068739656418265,0.1711445423818675,0.0136744774492254,0.5553235908141962
0.006557115239661128,0.01124580050198532,0.01665586753494934,0.0009383546670905045,0.07437524538173958
0.0071991932240144,0.0016005842909644,0.0015905626615415,0.0006729565673831,0.0271398747390396
0.37656985854811575,0.6698124924719642,0.6626367284369657,0.27548460851423284,0.8563510408611884
0.007041005082045463,0.004156511816785963,0.004595050481787112,0.0011664115021841834,0.08200284531936046
0.0090587419191242,0.0041102383005835,0.0027834846576976,0.0023553479858409,0.1294363256784968
0.09505062008069078,0.093433350904919,0.10306893730367081,0.04162069947584096,0.6764328974734557
0.12881865555891786,0.05971889519159936,0.030536344914986815,0.02777877763706048,0.7359297413250053
0.0050948136662255,0.0072414784426159,0.007541917953476,0.0006729565673831,0.0417536534446764
0.05513348414221266,0.0379594063552815,0.016655402073998227,0.021134481063939774,0.5273895609240186
0.2483226171253359,0.3781574633069935,0.6451057061435482,0.380610775380557,0.707724425887265
0.0054912064915154,0.0044831899800315,0.0041089535423155,0.0016150957617195,0.0626304801670146
0.0006875227786007997,0.0004928190102895145,6.778996328442294e-05,0.0006317681187871733,0.0068112197500220985
0.0214401884031781,0.0166585083486787,0.0187553847173437,0.0029475497651381,0.4070981210855949
0.04124868303847477,0.0340048027343985,0.016219308914777165,0.02192600915874952,0.5471443978274518
0.007017023577115939,0.010915439401707996,0.01619255722253584,0.001591152141689178,0.07659051305583976
0.0036549750214227,0.0020356945836538,0.0020279673934654,0.0004172330717775,0.068893528183716
0.0285752592583956,0.0146072741117145,0.0236728742792762,0.0088291901640668,0.1691022964509394
0.1107976239747707,0.1463136057434558,0.1658956855987805,0.2083877306558635,0.7745302713987473
0.0039114644966102,0.009012998919994,0.006282722513089,0.0128938478310609,0.3736951983298538
0.0043836383032055,0.0078475249217189,0.0112929948969447,0.0002018869702149,0.068893528183716
0.0006295650754603,0.0030146927422049,0.0010868844853867,0.0029744680278334,0.0146137787056367
0.06063486505478341,0.017990200443339786,0.026091429826444634,0.012373190743214671,0.6590053697415889
0.061604108495048,0.0500920724458637,0.0453973092981642,0.1418323261416708,0.7807933194154488
0.0152378065486426,0.008779904120339,0.0023063158592352,0.0005114469912111,0.0354906054279749
0.02358344880473872,0.033709813134968375,0.03012819289679837,0.017876370753982736,0.6391337327666953
0.0268264673821168,0.0106602021708895,0.011385777718868,0.0053163568823268,0.394572025052192
0.10629547655083377,0.03647640101249362,0.04169358033896729,0.012110253943809619,0.5883840661081131
0.0035262760005456716,0.0021285289133971875,0.002038295726579605,0.0007073910847591029,0.06292871815600455
0.0032093762972259304,0.00235711784401288,0.0020637275105774523,0.0014218564132682816,0.04824137620686491
0.0184147784572158,0.0253374047225006,0.0150440718404135,0.0235803981211052,0.720250521920668
0.22503472525583806,0.15825089018555416,0.14192962107860388,0.06157826941256017,0.8301464110084475
0.03454034292926368,0.034739483017639024,0.052624717370967806,0.004108344430206995,0.24156264376930559
0.09796034701956859,0.14453618002213608,0.14042893186979707,0.052125851396499244,0.9025020017970868
0.0019644762076865,0.0015772748109989,0.0012326860626946,0.0023553479858409,0.0563674321503131
0.0052522049350906,0.0036984374878596,0.0043873020080853,0.0005922017792971,0.045929018789144
0.0564801482975511,0.0257880546685003,0.0268274902246669,0.0069179935126986,0.2713987473903966
0.0147306569045217,0.010124084131683,0.0163430313473391,0.0007806296181644,0.0793319415448851
0.0865768564883093,0.1009145085973131,0.0744913513155278,0.0407004131953323,0.8267223382045928
0.15592687146318895,0.22239387731416183,0.3231499207792747,0.2649032499846327,0.752607728690747
0.0630322885273423,0.0725235619993317,0.084114255417854,0.0271201496655405,0.8768267223382045
0.006685998889667097,0.003918381505102029,0.002330968230580476,0.0015446216266271743,0.045929018789144
0.0979848088279013,0.3458039051148768,0.2486049439989396,0.0474434380005114,0.7682672233820459
0.0488262691857042,0.0320971539124962,0.0257538604281264,0.0042665446372091,0.231732776617954
0.0269547121197106,0.0119033744357163,0.0114785605407913,0.0716025787695662,0.2254697286012525
0.0035675354276087,0.0024319557430673,0.0013122141957717,0.0086542214565471,0.0187891440501043
0.005695695833675162,0.006602491467938598,0.0063924546433058935,0.0008689967053411454,0.04268929411981014
0.005651862791658715,0.005345356292432919,0.004031214073682257,0.005049201343303204,0.2057249845677686
0.0680353097825856,0.08829629284469781,0.11469641781647746,0.018872830732034947,0.6116209446251297
0.0019353296764152,0.0015228860244127,0.0012989595069255,0.0012247809526373,0.045929018789144
0.003585900264226931,0.002085520205812834,0.002033510769764917,0.0005729653699607285,0.06569212228664444
0.0038298542090505,0.0047629037396175,0.0052223474053946,0.0019784923081064,0.0793319415448851
0.0241333278926474,0.0137836724862668,0.0098614885015574,0.0122074321323301,0.5720250521920668
0.005395450383573926,0.0030299215811961733,0.002190297520549702,0.0008946830865507703,0.059195381123272044
0.1092878336549167,0.0646682672509576,0.0682351381801312,0.0299600263798974,0.7995824634655532
0.023248267753924162,0.03141128950408212,0.024242579458506906,0.021272482769146946,0.6329651797370729
0.13633733168573436,0.14594139322393673,0.19146855420346648,0.27695120244385385,0.7895644788528966
0.0230957113793887,0.0177074349471263,0.013161906024256,0.0182909595014737,0.3569937369519833
0.05627806221013103,0.021535112705568713,0.02902425829837868,0.012159912764764667,0.6700041129534744
0.0061532308927705615,0.00646997164615416,0.004693835645409896,0.005951198578146303,0.20141433948311716
0.0151037325047946,0.0091994747597181,0.007024985088475,0.0086407623251995,0.2526096033402922
0.1470733967950474,0.0605191798170982,0.0297435217708264,0.0135802635297917,0.720250521920668
0.0105277270951984,0.0045220391133073,0.0049837630061634,0.0009690574570317,0.0960334029227557
0.047035819249221206,0.04134649565288381,0.04573554701026901,0.011111690562339032,0.6550801533461763
0.004621043728847938,0.005528547690434713,0.005727586867872318,0.0005888123440450538,0.050683860174410844
0.05442165971981372,0.03839957092757458,0.015689061263082657,0.021598720018426873,0.5247225470773134
0.007555706347852948,0.004262753751650673,0.0023494951812475843,0.0015040824859386575,0.04579339560011512
0.0311168367852541,0.0138536009261633,0.0095566306580953,0.0012382400839849,0.1294363256784968
0.0036258284901513,0.003115700488722,0.0036185300550069,0.0024361027739269,0.1127348643006262
0.004183802229118468,0.002364633327371294,0.0021882938493800116,0.0008367544931518643,0.07666345236324279
0.0061965525482812,0.002835986729136,0.0030088143680827,0.0019515740454111,0.1795407098121085
0.1923671063906684,0.1451248222652152,0.2475710782689376,0.4273677976823376,0.8225469728601252
0.005308123389466641,0.0029667245143185604,0.0017090302931254625,0.0010586417161245238,0.044411524879596556
0.0047217380659527,0.0079951516281671,0.0088143680827092,0.0027052854008802,0.1419624217118997
0.05963298986951705,0.04006122434916097,0.044906052375545506,0.011293836742585737,0.5953776670828785
0.1583356164782829,0.1126158675399951,0.0945059314732586,0.0597989205776659,0.8768267223382045
0.004014877541848543,0.002618543003433158,0.0027440211142230053,0.0006872981364921784,0.0701824675923067
0.004903895032408495,0.002733633331921352,0.0015938425228529422,0.0009785290822941091,0.044162995084984204
0.0110989991081161,0.0345834984421497,0.0240307508781231,0.0330152491958169,0.8997912317327765
0.15762762755093893,0.15881536707093655,0.15774167902145958,0.1322300470819135,0.8215028336898443
0.0121541035401376,0.0005283482125513,0.0007952813307707,0.0001211321821289,0.1482254697286012
0.0075139757617445,0.0160835411761963,0.0183444893631122,0.0099597571972704,0.37160751565762
0.06421287402894943,0.1354817038286987,0.13935988992478737,0.05564578864797792,0.9160268869265369
0.0060508198919246,0.0001942456663791,0.0003313672211544,0.0002691826269532,0.0292275574112734
0.014736486210776,0.0076221999487191,0.0057790443369341,0.0043607585566427,0.290187891440501
0.03662474788965433,0.036488869769992806,0.05466348235123632,0.007584542302356044,0.25895993359801395
0.11709926428790618,0.1493239183583047,0.1424970302686435,0.055534542323251807,0.8942405741102788
0.009781361107813613,0.007348288890127938,0.009828731525234322,0.0009073899319681413,0.09071928155335644
0.0416911983304866,0.0736424170376758,0.0603088342501159,0.0341861936230635,0.6805845511482255
0.20569772556061794,0.18201160408178532,0.22011278905787665,0.27200073680633985,0.8647079032671766
0.2247722198581146,0.1340683589349121,0.146861952415667,0.0238361216167108,0.9018789144050104
0.0009851527569703,0.0004739594259652,0.0004771687984624,0.0002018869702149,0.0417536534446764
0.03998244257304778,0.08020782200074014,0.06450757780102377,0.021519523408642712,0.600035309644634
0.005748732095037117,0.0022107842668072407,0.0016961203096049855,0.0029532913429473765,0.0784001120217255
0.10851770358759977,0.14580853980761835,0.16455320476622365,0.20097260344522003,0.7810875270882178
0.004619388590067088,0.006050447490135263,0.00619715196229612,0.0008845606945423668,0.04277935640943414
0.0343870775938955,0.0684599426586792,0.0686062694678242,0.0096771154389695,0.6346555323590813
0.0589517741493584,0.0158038274166103,0.0241898071442772,0.0124631556279357,0.674321503131524
0.03723760835223,0.0029680737822739,0.0050632911392405,0.0076582457368201,0.3194154488517745
0.14176566804610663,0.16612187806588238,0.17460906675158344,0.18708506428488889,0.8115075609388174
0.08199510547470819,0.061702950614850975,0.03960369223419811,0.06484795746916867,0.770876954925319
0.0255556786186875,0.010590273730993,0.0055802240042415,0.0156933471513748,0.2463465553235908
0.002419162095519,0.0009246093719649,0.0009278282192325,0.0002422643642579,0.0626304801670146
0.007210485461726026,0.012490280494568263,0.018809089597577343,0.001302124528213829,0.0761110278838883
0.006971362953249625,0.003137607205620278,0.003362115935010384,0.0017758101579288272,0.16460196061881746
0.0092452797192606,0.017971609053402,0.0073430976207833,0.0260972556831182,0.0334029227557411
0.0264708797006068,0.0250343814829491,0.0427066074623898,0.021951843228038,0.7244258872651357
0.002621680702254304,0.0019184210378892339,0.0016743186186110363,0.0012047692263612653,0.04489627585877223
0.0170565500999726,0.0279402966519816,0.0325535158062164,0.0050337151240258,0.4321503131524008
0.0170565500999726,0.008546809320684,0.0071045132215521,0.001991951439454,0.0876826722338204
0.0170565500999726,0.0279402966519816,0.0325535158062164,0.0050337151240258,0.4321503131524008
0.0531166385888415,0.0392065453019743,0.0139174232884883,0.0224498310879015,0.5198329853862212
0.035601720826635985,0.06585627141459219,0.0664100218870019,0.009814875938230308,0.6366168837993504
0.0360426005701061,0.0136205061265083,0.0090131884154019,0.0027725810576185,0.1774530271398747
0.14584052636839784,0.1687283036811818,0.1757555968205799,0.1842820022914094,0.8163731319019378
0.04992284167838323,0.07761860677687478,0.08988660500962414,0.01392287975074811,0.624020206294659
0.00985726533532109,0.005712882114940968,0.00147015962522073,0.0005511687804665859,0.024708233539011467
0.0084408354561723,0.0116158908494751,0.0100072900788653,0.006783402199222,0.1419624217118997
0.020561380707670805,0.0329007307971242,0.03108447302380566,0.018473623702854675,0.6099967892132806
0.0689077386511922,0.028736849733898055,0.03543844966175323,0.011930987581749293,0.5837221897824686
0.0147889499670644,0.0017249015174471,0.002001458015773,0.0002018869702149,0.0208768267223382
0.019986862642297612,0.018951865363961765,0.01642866408429046,0.033822168096800706,0.5016219025872902
0.09732557032644525,0.08315006619249936,0.07513651501287325,0.05626851447119279,0.7305872589510645
0.0003322704564929,0.0003962611594135,0.000371131287693,0.0004306922031252,0.0062630480167014
0.0692346703818778,0.1607266341887912,0.1474319040360527,0.0913740427192829,0.7703549060542797
0.024898243936274794,0.025853654806146972,0.03699103965595917,0.005352334229446264,0.2377113911049558
0.004189278470162447,0.0028385094261171202,0.0021446004882267754,0.0015373430762781624,0.045929018789144
0.0368703620582114,0.0334180244438746,0.0386639273643051,0.0050740925180688,0.1941544885177452
0.00886812205702024,0.003875983176033968,0.004227008764468212,0.0013455348911560472,0.12803145466068513
0.002442479320536,0.0011732438249302,0.0014580157730797,0.0002153461015626,0.068893528183716
0.00660765444882141,0.0038605353522771155,0.0009651579361451752,0.0005751589988625136,0.018196153864588942
0.1042279958262167,0.1183577694381638,0.1273377957452448,0.0213461823173932,0.5762004175365344
0.0072320514199588504,0.004090168660902259,0.002231082741735642,0.0014768470672039042,0.042898458281973764
1.0,0.6086105218992564,0.5089270329379018,1.0,0.8455114822546972
0.2174506112027607,0.2145326837758249,0.1959043011465305,0.1350220056797534,0.9018789144050104
0.1539403195625688,0.0621974623746144,0.0603751076943468,0.026783671381849,0.6075156576200417
0.0133840871597871,0.0074046448023744,0.007396116376168,0.0037012611206072,0.2442588726513569
0.0015156196261082,0.0019424566637918,0.0013917423288488,0.0011844035585943,0.0730688935281837
0.1531242166869721,0.0752352315019851,0.0425077871296971,0.0300676994306787,0.453027139874739
0.0037890490652707,0.0026339712361017,0.0024388627476969,0.0018708192573251,0.1022964509394571
0.005918825006355094,0.004115469282507502,0.003530117648803177,0.003530998671608057,0.19289160208902612
0.035552938844748,0.0192536304515046,0.0219497647292729,0.0061912004199248,0.7599164926931106
0.1783184783178953,0.0958952005780751,0.0274637152892835,0.0157875610708084,0.37160751565762
0.17900136627889918,0.1373149388935134,0.22393201515041222,0.36976682049409354,0.8052547311649768
0.0172838930438888,0.0251509288827766,0.0279806481542845,0.0003499374150392,0.0146137787056367
0.0025823826706383,0.0021211626768606,0.0014580157730797,0.0020592470961924,0.0542797494780793
0.03570803559956342,0.018180005562897724,0.01868410215665975,0.017549126992144823,0.6547519173270218
0.152805453435434,0.14521940900853303,0.13688980851977037,0.08710702253072657,0.7912373909253239
0.0209038922277859,0.0075367318555123,0.0070514944661674,0.0056797534287137,0.2797494780793319
0.0047625432097326,0.0086089679339253,0.0105639870104049,0.004347299425295,0.1064718162839248
0.0074964878429818,0.006083774270996,0.0031546159453906,0.0093810145493209,0.1753653444676408
0.21389880185287372,0.20696214990026024,0.18842887382471313,0.12412364657262884,0.8949222300978527
0.019405816794651823,0.026388519941198604,0.025548053127983472,0.020833038373799673,0.6035283644033498
0.0059284044605851,0.0034498030348942,0.0027172112134667,0.0022207566723643,0.1022964509394571
0.0257538750313325,0.0192458606248494,0.0188349128504208,0.0230016554731557,0.4926931106471816
0.08780913233321967,0.0928814926042809,0.10990503742432878,0.03434801358995545,0.6526888151363137
0.0052755221601077,0.0079718421482016,0.0123136059381006,0.0011305670332036,0.0939457202505219
0.0018362314700927,0.0023076385165846,0.0005169328650009,0.0012651583466803,0.0167014613778705
0.0140894332165528,0.0103260996247173,0.0036052753661607,0.0087618945073284,0.196242171189979
0.0015039610135997,0.0002408646263101,0.0002385843992312,0.0006998748300784,0.0354906054279749
0.1294339160696485,0.0461450005050387,0.0574723308370336,0.0100808893793994,0.3235908141962421
0.10189388849375061,0.08855605335456589,0.08846445295921529,0.04900513792208635,0.7072532036739524
0.007876850875208482,0.0030230516439778855,0.0028299729483230365,0.0022750813773050344,0.08644377252882461
0.005523217982436914,0.005735921153184068,0.004014206464452962,0.005372474677442439,0.1826010075949542
0.32056585844792984,0.5065966277051428,0.5657249419991165,0.42054997705980013,0.8357881765651671
0.00804894981636865,0.009733705786290889,0.009886762787709578,0.0045955969257211945,0.17691041192285056
0.06911231926668032,0.029184020861688705,0.035785203558911474,0.011941460789773225,0.5805733496696885
0.005543251951740446,0.005845723212539907,0.0042350800164639235,0.0056668665343359735,0.21094611465014326
0.12297993914387476,0.059462926897162045,0.03078992668019276,0.03232012370792422,0.7409446859099211
0.03493818981297356,0.03123890416878801,0.01744327993395794,0.021647479742182875,0.561666569102683
0.004312081024561685,0.0052805831291597985,0.005327915601725495,0.0010213383960756006,0.04344235526422393
0.0104169702763674,0.0187408218922635,0.0268937636688978,0.0034186193623063,0.091858037578288
0.0031011909272677,0.0018725282238953,0.0016170720392338,0.0024764801679699,0.1189979123173277
0.0496190548362839,0.1233071490175054,0.109165617337133,0.0620196772500302,0.755741127348643
0.0117227348773222,0.0077542870018569,0.0054609318046258,0.0096501971762742,0.2045929018789143
0.03574785560724072,0.0692621503065218,0.07047021465677078,0.010049002054516329,0.6337239838498147
0.0021160381702973,0.0017015920374816,0.0019616939492345,0.0004306922031252,0.022964509394572
0.0028621893708429,0.0018103696106539,0.0011531579296176,0.0012113218212896,0.0334029227557411
0.19620295617733804,0.20094192111780754,0.1899259152848564,0.14963809525678606,0.8765082229234065
0.0010376165132587,0.000512808559241,0.0006759891311551,0.0001211321821289,0.022964509394572
0.1054314229384237,0.05869360305203712,0.0315520777078841,0.045969336900362784,0.7560173200407885
0.0017837677138043,0.0064411862971337,0.0037510769434687,0.0069718300380893,0.0751565762004175
0.01049238149979366,0.004508279675825257,0.004967645961063837,0.000977075520823662,0.09671488445869414
0.0015427244744312127,0.0011502440419972114,0.0007596913377073882,0.000944022952145745,0.02034444507884589
0.18375391500687688,0.1444767123815256,0.2402982503810146,0.40238451974935846,0.828829718077012
0.03348905498078958,0.027984851445131704,0.014424835847354805,0.021692585929649143,0.5900658236608379
0.005732274357911506,0.0035337325950412115,0.0030059123083020335,0.0020563043903040553,0.09712078419814447
0.0318804759045626,0.0895938711607343,0.0813440254490025,0.0698663508257177,0.9958246346555324
0.03951660776734602,0.050481493039521194,0.061392286271425976,0.02071474306538606,0.6049962931081218
0.2996205121628475,0.5346417721420634,0.6685002319570548,0.0750884937886108,0.7473903966597076
0.0643905168845855,0.0473804029432103,0.0402544900258466,0.0037281793833026,0.5156576200417536
0.033226790108109146,0.030743598420997935,0.04353421838695624,0.018002330320941326,0.29283272896618684
0.008171720585861804,0.0077081644265268295,0.005953682557968859,0.0006239621592954617,0.039853739286794136
0.005083155053717,0.0045764278998935,0.0055006958711644,0.001117107901856,0.081419624217119
0.0112505610707269,0.004972689059307,0.0032871628338524,0.0039166072221698,0.2192066805845511
0.17719819465525027,0.13626130774685813,0.22074286980802774,0.361995874276994,0.8029218353228293
0.0075431181031473,0.0028343362148485003,0.002558820971848024,0.002439503608718272,0.08523648344068267
0.16752847956488265,0.16145850350836405,0.15601774978213184,0.1161287039854087,0.831433825627598
0.009082745975307515,0.010485907060693953,0.010846193472216818,0.006595851583604645,0.22444414290648274
0.0100672119011116,0.0076221999487191,0.0091324806150175,0.0021265427529307,0.1231732776617954
0.0028727947049332295,0.0015781515793204565,0.001573628484092469,0.00035414292374865504,0.06094233379317081
0.7073455088109964,0.5201743549101419,0.5352773543641063,0.0737022032598016,0.6012526096033403
0.0080094667933569,0.0176530461605401,0.020478494267347,0.0125169921533264,0.55741127348643
0.11793117308913842,0.14620964228705996,0.1730384969516484,0.22753833719319805,0.7787295072899133
0.017042490793744928,0.023007900151971787,0.020649887209387485,0.02172452067649729,0.5964697301553311
0.16833560271477552,0.04864620789367513,0.05147997761675611,0.012443619398512542,0.6018047816134603
