num_sonarQube_BUG_HIGH,num_sonarQube_BUG_LOW,num_sonarQube_VULNERABILITY_LOW,num_sonarQube_VULNERABILITY_BLOCKER,num_sonarQube_CODE_SMELL_MEDIUM
0.7547169811320754,0.0137966274910577,0.0,0.0217391304347826,0.217633808859809
0.0,0.0132856412876852,0.0,0.0,0.0396867960956773
0.1509433962264151,0.0459887583035258,0.0,0.0,0.0808752547463262
0.0,0.00408788962698,0.0,0.0,0.0224176767135042
0.0,0.0,0.0,0.0,0.007119980156189549
0.2169811320754716,0.0076647930505876,0.0,0.0869565217391304,0.0897779684650863
0.2169811320754716,0.0076647930505876,0.0,0.0869565217391304,0.0897779684650863
0.0188679245283018,0.0015329586101175,0.0,0.0217391304347826,0.0305695591547785
0.1792452830188679,0.0015329586101175,0.0,0.0,0.0949265257964174
0.0,0.0,0.0,0.0,0.0224176767135042
0.0,0.0,0.0,0.0,0.0005363080553469
0.0188679245283018,0.0,0.0,0.0,0.0547034216453931
0.0,0.0,0.0,0.0,0.0010726161106939
0.0,0.0,0.0,0.0217391304347826,0.0096535449962458
0.0094339622641509,2.8267927591047456e-05,0.0,0.0,0.007053714762641365
0.03970235341130586,0.00021302959795444415,0.0,0.0,0.007213119134530487
0.0,0.0,0.0,0.0,0.0005363080553469
0.0471698113207547,0.0081757792539601,0.0,0.0217391304347826,0.0419392899281347
0.0471698113207547,0.0889115993868165,0.0,0.0,0.0282098037112517
0.1226415094339622,0.0061318344404701,0.0,0.0,0.0662876756408881
0.0471698113207547,0.0889115993868165,0.0,0.0,0.0282098037112517
0.0849056603773584,0.001021972406745,0.0,0.0,0.0442990453716614
0.0,0.0,0.0,0.0,0.0024670170545961
0.0,0.0,0.0,0.0,0.0003217848332081
0.8584905660377358,0.0137966274910577,0.0,0.0,0.3672637563016196
0.0188679245283018,0.00204394481349,0.0,0.0217391304347826,0.0883835675211841
0.0943396226415094,0.0005109862033725,0.0,0.0,0.0504129572026171
0.0,0.0005109862033725,0.0,0.0,0.0316421752654724
0.0,0.0,0.0,0.0,0.0048267724981229
0.0094339622641509,0.0,0.0,0.0,0.0066502198863026
0.0,0.0076647930505876,0.0,0.0,0.1061889949587042
0.0,0.001021972406745,0.0,0.0,0.044191783760592
0.0,0.0,0.0,0.0,0.0061139118309557
0.0188679245283018,0.0,0.0,0.0,0.0233830312131288
0.0471698113207547,0.0081757792539601,0.0,0.0217391304347826,0.0419392899281347
0.0019898910048412955,0.0,0.0,0.0,0.0027888018878043
0.0,0.0,0.0,0.0,0.0004290464442775
0.0,0.00201011149458747,0.0,0.0,0.04341395412089408
0.0471698113207547,0.001021972406745,0.0,0.0,0.02316850799099
0.0,0.0005109862033725,0.0,0.0,0.0181272122707283
0.0,0.0005109862033725,0.0,0.0,0.0017161857771103
0.0,0.0,0.0,0.0,0.0026815402767349
0.0,0.0005109862033725,0.0,0.0,0.0071865279416496
0.0,0.0076647930505876,0.0,0.0,0.1061889949587042
0.0377358490566037,0.0143076136944302,0.0,0.0,0.3759519467982409
0.0377358490566037,0.0143076136944302,0.0,0.0,0.3759519467982409
0.1226415094339622,0.0178845171180378,0.0,0.0,0.2606457148986378
0.0,0.0,0.0,0.0,0.0025596673575641934
0.0,0.0025549310168625,0.0,0.0,0.009439021774107
0.0,0.0,0.0,0.0,0.0042904644427759
0.0,0.0034723149465158126,0.0,0.0,0.007738016345433241
0.1481099341061273,0.04560507538994569,0.0,0.0,0.07689661561550058
0.0,0.0,0.0,0.0,0.0027888018878043
0.0,0.0,0.0,0.0,0.0045049876649147
0.0943396226415094,0.0137966274910577,0.0,0.0,0.3004397726053845
0.0,0.0,0.0,1.0,0.0040759412206371
6.838169374789871e-05,0.0,0.0,0.0,0.007076156404789241
1.0,0.0056208482370975,0.0,0.0,0.2713718760055776
0.0,0.0005109862033725,0.0,0.0,0.0351818084307626
0.0,0.0076647930505876,1.0,0.0,0.0156601952161321
0.2075471698113207,0.0025549310168625,0.0,0.0,0.0492330794808538
0.0,0.001021972406745,0.0,0.0,0.0069720047195108
0.0,0.0061318344404701,0.0,0.0434782608695652,0.0124423468840502
0.0,0.0076647930505876,0.0,0.0,0.1061889949587042
0.0,0.0005109862033725,0.0,0.0,0.0156601952161321
0.0188679245283018,0.0015329586101175,0.0,0.0217391304347826,0.0305695591547785
0.0094339622641509,0.0480327031170158,0.0,0.0,0.0054703421645393
0.7547169811320754,0.0137966274910577,0.0,0.0217391304347826,0.217633808859809
0.1792452830188679,0.0439448134900357,0.0,0.0434782608695652,0.108548750402231
0.0,0.00204394481349,0.0,0.0,0.0063284350530944
0.0013627502210960887,0.008033856728247756,0.0,0.0,0.10739237030142762
0.0,0.0,0.0,0.0,0.0040759412206371
0.0094339622641509,0.0005109862033725,0.0,0.0,0.0300332510994315
0.0,0.0,0.0,0.0217391304347826,0.0096535449962458
0.0471698113207547,0.0071538068472151,0.0,0.0,0.0334656226536522
0.0,0.0,0.0,0.0,0.0004290464442775
0.0188679245283018,1.0,0.0,0.0,0.1024348385712753
0.0188679245283018,0.0005109862033725,0.0,0.0,0.006757481497372
0.0,0.0,0.0,0.0,0.0144803174943687
0.0,0.0,0.0,0.0,0.0217741070470878
0.2169811320754716,0.0076647930505876,0.0,0.0869565217391304,0.0897779684650863
0.0,0.0035769034236075,0.0,0.0,0.018878043548214
0.0377358490566037,0.0,0.0,0.0,0.0190925667703528
0.0283018867924528,0.0,0.0,0.0,0.0042904644427759
0.0283018867924528,0.0005109862033725,0.0,0.0,0.0286388501555293
0.0,0.0,0.0,0.0,0.0056848653866781
0.0,0.0,0.0,0.0,0.0042904644427759
0.0,0.0,0.0,0.0217391304347826,0.0003217848332081
0.0,0.011759047294442933,0.0,0.0,0.04024758154868131
0.0,0.0015329586101175,0.0,0.0,0.0028960634988737
0.137808160803856,0.04551444900194471,0.0,0.00504469186518573,0.07062029387225136
0.0,0.001021972406745,0.0,0.0,0.1039365011262469
0.0188679245283018,0.0025549310168625,0.0,0.0,0.0246701705459616
0.0094339622641509,0.0015329586101175,0.0,0.0,0.0371125174300118
0.0,0.0,0.0,0.0,0.006757481497372
0.0377358490566037,0.001021972406745,0.0,0.0,0.0172691193821731
0.0,0.0,0.0,0.0,0.0008580928885551
0.0,0.0,0.0,0.0,0.002584821787831142
0.0,0.0005109862033725,0.0,0.0,0.0022524938324573
0.0,0.0,0.0,0.0,0.0011798777217633
0.0,0.0,0.0,0.0,0.0010726161106939
0.0,0.0,0.0,0.0217391304347826,0.0020379706103185
0.0,0.0076647930505876,0.0,0.0,0.1061889949587042
0.0188679245283018,0.0005109862033725,0.0,0.0,0.006757481497372
0.1509433962264151,0.0086867654573326,0.0,0.2608695652173913,0.159176230826987
0.0094339622641509,0.00204394481349,0.0,0.0,0.084307626300547
0.04441853938990827,0.0007239296630866306,0.0,0.0,0.021979821587745387
0.0283018867924528,0.0137966274910577,0.0,0.1956521739130434,0.1068325646251206
0.1320754716981132,0.0434338272866632,0.0,0.0,0.0543816368121849
0.0,0.0076647930505876,0.0,0.0,0.1061889949587042
0.0,0.0434338272866632,0.0,0.0217391304347826,0.0151238871607851
0.7547169811320754,0.0137966274910577,0.0,0.0217391304347826,0.217633808859809
0.0,0.0014856640533708772,0.0,0.0,0.008560587967834604
0.0094339622641509,0.0097087378640776,0.0,0.0,0.0275662340448353
0.0283018867924528,0.0107307102708226,0.0,0.5,0.0260645714898637
0.010252028054586443,0.00204394481349,0.0,0.0018851081257862576,0.08466107143664851
0.005263377114281093,0.013000552900299514,0.0,0.0,0.044593936917015034
0.0,0.0015329586101175,0.0,0.0,0.0124423468840502
0.0,0.0015329586101175,0.0,0.0,0.0052558189424005
0.2169811320754716,0.0076647930505876,0.0,0.0869565217391304,0.0897779684650863
0.0094339622641509,0.0,0.0,0.0,0.0027888018878043
0.0,0.0,0.0,0.0217391304347826,0.0010726161106939
0.0377358490566037,0.0,0.0,0.0,0.0076155743859272
0.0,0.001021972406745,0.0,0.0,0.0246701705459616
0.0283018867924528,0.0153295861011752,0.0,0.0,0.1278558403947227
0.0,0.0,0.0,0.0,0.0018234473881797
0.0471698113207547,0.001021972406745,0.0,0.0,0.0056848653866781
0.0,0.0,0.0,0.0,0.0003217848332081
0.0,0.0,0.0,0.0,0.0020379706103185
0.0283018867924528,0.0015329586101175,0.0,0.0,0.0288533733776681
0.0,0.0005940642088537931,0.0,0.0,0.007395795761098571
0.0188679245283018,0.0035769034236075,0.0,0.0,0.0729378955271908
0.0,0.0005109862033725,0.0,0.0,0.02316850799099
0.1320754716981132,0.0117526826775677,0.0,0.0,0.1247452536737101
0.0,0.0,0.0,0.0,0.0009653544996245
0.0094339622641509,0.0005109862033725,0.0,0.0217391304347826,0.0010726161106939
0.0,0.0005109862033725,0.0,0.0,0.0071865279416496
0.0,0.0,0.0,0.0,0.0005363080553469
0.0,0.0,0.0,0.0,0.0224176767135042
0.0,0.0,0.0,0.0,0.0013944009439021
0.0,0.00204394481349,0.0,0.0,0.0063284350530944
0.0943396226415094,0.0005109862033725,0.0,0.0,0.0504129572026171
0.0471698113207547,0.0035769034236075,0.0,0.0,0.0414029818727877
0.0,0.0025549310168625,0.0,0.0,0.6305910114769924
0.0471698113207547,0.00204394481349,0.0,0.0217391304347826,0.045264399871286
0.0471698113207547,0.00408788962698,0.0,0.0,0.1785905824305481
0.0188679245283018,0.0015329586101175,0.0,0.0217391304347826,0.0305695591547785
0.0,0.001021972406745,0.0,0.0,0.0493403410919232
0.007230251719033329,0.0,0.0,0.0,0.0027888018878043
0.0,0.0066428206438426,0.0,0.3260869565217391,0.0093317601630376
0.1132075471698113,0.0970873786407767,0.0,0.0434782608695652,0.086452858521935
0.0188679245283018,0.00204394481349,0.0,0.0217391304347826,0.0883835675211841
0.0,0.0,0.0,0.0,0.0144803174943687
0.0,0.001021972406745,0.0,0.0,0.0085809288855518
0.06380664022648215,0.011780283830367092,0.0,0.002570610173835773,0.03891278967884647
0.0,0.0,0.0,0.0,0.0003217848332081
0.0,0.0,0.0,0.0,0.0024670170545961
0.0,0.0,0.0,1.0,0.0040759412206371
0.0943396226415094,0.0439448134900357,0.0,0.0217391304347826,0.0366834709857342
0.0,0.0,0.0,0.0,0.0
0.018524425810056686,0.010089485922872758,0.0,0.14308060834102948,0.09897675629459733
0.0,0.0005109862033725,0.0,0.0,0.0026815402767349
0.2075471698113207,0.0025549310168625,0.0,0.0,0.0492330794808538
0.0,0.0,0.0,0.0,0.0062211734420251
0.0943396226415094,0.0439448134900357,0.0,0.0217391304347826,0.0366834709857342
0.010251811419858745,0.006952909593017424,0.0,0.0986003193734434,0.0923300334737411
0.0471698113207547,0.0081757792539601,0.0,0.0217391304347826,0.0419392899281347
0.0660377358490566,0.0122636688809402,0.0,0.0,0.0385069183739139
0.0,0.0,0.0,0.0,0.009439021774107
0.12958641650850194,0.04521756435016219,0.0,0.008202318297459389,0.06420140122563006
0.0283018867924528,0.0,0.0,0.0,0.0031105867210125
0.0,0.0,0.0,0.0,0.00028693010553792597
0.0,0.0,0.0,0.0,0.0003217848332081
0.0,0.0005109862033725,0.0,0.0,0.02316850799099
0.0,0.0015329586101175,0.0,0.0,0.0052558189424005
0.0094339622641509,0.0005109862033725,0.0,0.0,0.0166255497157567
0.0,0.0,0.0,0.0,0.0070792663305802
0.0,0.0005109862033725,0.0,0.0,0.0025742786656655
0.1037735849056603,0.003065917220235,0.0,0.0,0.0731524187493296
0.0283018867924528,0.00204394481349,0.0,0.0652173913043478,0.0122278236619114
0.0849056603773584,0.001021972406745,0.0,0.0,0.0442990453716614
0.7547169811320754,0.0137966274910577,0.0,0.0217391304347826,0.217633808859809
0.7547169811320754,0.0137966274910577,0.0,0.0217391304347826,0.217633808859809
0.0,0.0015329586101175,0.0,0.0,0.0064356966641638
0.0,0.0,0.0,1.0,0.0040759412206371
0.0,0.0045988758303525,0.0,0.0,0.0066502198863026
0.1698113207547169,0.0342360756259581,0.0,0.0434782608695652,1.0
0.0,0.0,0.0,0.0,0.0061139118309557
